"","Colony","Nest","Day","ScaledX","ScaledY","Bin","Sex","Ratio"
"385",12,"Tube",13,3.137480799,1.647465438,2,"M",0.961538461538462
"386",12,"Tube",13,1.98156682,1.572580645,2,"M",0.961538461538462
"387",12,"Tube",13,1.816436252,1.480414747,3,"M",0.961538461538462
"388",12,"Tube",13,1.572580645,1.927803379,3,"M",0.961538461538462
"389",12,"Tube",13,1.68202765,1.987327189,3,"M",0.961538461538462
"390",12,"Tube",13,1.587941628,2.052611367,3,"M",0.961538461538462
"391",12,"Tube",13,1.499615975,2.15437788,3,"M",0.961538461538462
"392",12,"Tube",13,1.538018433,2.302227343,3,"M",0.961538461538462
"393",12,"Tube",13,1.386328725,2.329109063,3,"M",0.961538461538462
"394",12,"Tube",13,1.505376344,2.724654378,3,"M",0.961538461538462
"395",12,"Tube",13,2.046850998,3.076036866,4,"M",0.961538461538462
"396",12,"Tube",13,4.212110215,3.24500768,5,"M",0.961538461538462
"397",12,"Tube",13,4.331157834,3.325652842,5,"M",0.961538461538462
"398",12,"Tube",13,5.584356759,3.200844854,6,"M",0.961538461538462
"399",12,"Tube",13,5.699564132,3.144521889,6,"M",0.961538461538462
"400",12,"Tube",13,5.865336022,1.865720046,7,"M",0.961538461538462
"401",12,"Tube",13,5.569637097,1.787634409,8,"M",0.961538461538462
"402",12,"Tube",13,5.536353687,1.571941244,8,"M",0.961538461538462
"403",12,"Tube",13,4.737582565,1.596261521,8,"F",0.961538461538462
"404",12,"Tube",13,4.873271889,1.557859063,8,"M",0.961538461538462
"405",12,"Tube",13,4.453404378,1.545059524,8,"M",0.961538461538462
"406",12,"Tube",13,4.745263057,1.451612903,8,"M",0.961538461538462
"407",12,"Tube",14,3.514020537,1.096958926,1,"M",0.928571428571429
"408",12,"Tube",14,3.500197472,1.208530806,1,"M",0.928571428571429
"409",12,"Tube",14,3.635466035,1.30035545,1,"M",0.928571428571429
"410",12,"Tube",14,3.64468207,1.493548578,1,"M",0.928571428571429
"411",12,"Tube",14,3.638757899,1.702869273,1,"M",0.928571428571429
"412",12,"Tube",14,3.763165482,1.355977488,1,"M",0.928571428571429
"413",12,"Tube",14,3.334650474,1.587020142,1,"M",0.928571428571429
"414",12,"Tube",14,3.151658768,1.652843602,2,"M",0.928571428571429
"415",12,"Tube",14,2.929172591,1.580436414,2,"M",0.928571428571429
"416",12,"Tube",14,2.698789494,1.66864139,2,"M",0.928571428571429
"417",12,"Tube",14,2.173183254,1.480055292,2,"M",0.928571428571429
"418",12,"Tube",14,1.984597156,1.638033175,2,"M",0.928571428571429
"419",12,"Tube",14,1.801935229,1.484004739,3,"M",0.928571428571429
"420",12,"Tube",14,1.749605055,1.714060032,3,"M",0.928571428571429
"421",12,"Tube",14,1.69628752,1.956951027,3,"F",0.928571428571429
"422",12,"Tube",14,1.547195893,1.928317536,3,"M",0.928571428571429
"423",12,"Tube",14,1.636058452,3.178317536,4,"M",0.928571428571429
"424",12,"Tube",14,1.57385466,3.284952607,4,"M",0.928571428571429
"425",12,"Tube",14,3.137835703,3.162519747,5,"M",0.928571428571429
"426",12,"Tube",14,3.56042654,3.089454976,5,"M",0.928571428571429
"427",12,"Tube",14,4.079778831,3.275408768,5,"?",0.928571428571429
"428",12,"Tube",14,5.253751975,3.248420221,6,"M",0.928571428571429
"429",12,"Tube",14,5.687861374,3.268825039,6,"M",0.928571428571429
"430",12,"Tube",14,5.685886651,3.206951027,6,"M",0.928571428571429
"431",12,"Tube",14,5.957083333,2.792916667,7,"M",0.928571428571429
"432",12,"Tube",14,6.066350711,2.419036335,7,"M",0.928571428571429
"433",12,"Tube",14,5.41271722,1.71307267,8,"M",0.928571428571429
"434",12,"Tube",14,4.803185229,1.610716825,8,"M",0.928571428571429
"435",13,"Tube",9,5.094304734,1.792714497,6,"M",1
"436",13,"Tube",10,4.343283582,0.949626866,8,"M",1
"437",13,"Tube",11,4.467840735,0.939892802,8,"M",1
"438",13,"Tube",12,4.083343326,0.991047662,8,"M",1
"439",13,"Tube",13,4.873076923,1.157692308,7,"M",1
"440",13,"Tube",14,4.382022472,1.059390048,8,"M",1
"441",14,"Tube",12,3.645504732,1.21648265,1,"M",1
"442",14,"Tube",12,3.288643533,2.091876972,2,"M",1
"443",14,"Tube",12,4.838984621,4.227129338,5,"M",1
"444",14,"Tube",12,6.687040615,4.465037461,6,"M",1
"445",14,"Tube",12,6.978180205,3.650763013,7,"M",1
"446",14,"Tube",12,5.950315457,2.165812303,8,"M",1
"447",14,"Tube",14,3.641544118,0.731617647,1,"M",1
"448",14,"Tube",14,3.726102941,1.040441176,1,"M",1
"449",14,"Tube",14,2.875,1.987132353,2,"M",1
"450",14,"Tube",14,2.544117647,2.152573529,2,"M",1
"451",14,"Tube",14,2.248161765,4.507352941,4,"M",1
"452",14,"Tube",14,4.972426471,4.496323529,6,"M",1
"453",14,"Tube",14,5.491420956,4.351102941,6,"M",1
"454",14,"Tube",14,5.439950368,4.096200368,6,"M",1
"455",14,"Tube",14,6.472426471,4.128676471,6,"?",1
"456",14,"Tube",14,7.125,4.009191176,6,"M",1
"457",14,"Tube",14,6.977941176,3.40625,7,"M",1
"458",14,"Tube",14,7.023897059,2.564338235,7,"M",1
"459",14,"Tube",14,6.417279412,2.154411765,8,"M",1
"460",14,"Tube",14,6.636029412,1.875,7,"M",1
"461",14,"Tube",14,5.733455882,2.251838235,8,"M",1
"462",14,"Tube",14,4.665441176,2.145220588,8,"M",1
"463",14,"Tube",13,3.439041579,1.041226216,1,"M",1
"464",14,"Tube",13,2.589852008,2.122973925,2,"M",1
"465",14,"Tube",13,2.845900282,2.040755814,2,"M",1
"466",14,"Tube",13,6.101714235,4.335799859,6,"M",1
"467",14,"Tube",13,6.214469697,2.007869979,8,"M",1
"468",14,"Circle",3,3.110658771,0.605107328,1,"M",1
"469",14,"Circle",3,3.134715026,1.008512213,2,"M",1
"470",14,"Circle",3,3.941524796,1.197261288,2,"M",1
"471",14,"Circle",3,3.810140637,1.249074759,2,"M",1
"472",14,"Circle",3,3.83234641,1.472982976,3,"M",1
"473",14,"Circle",3,2.773871207,1.252775722,2,"M",1
"474",14,"Circle",3,4.793362324,1.815321984,4,"M",1
"475",14,"Circle",3,4.729213546,1.637675796,3,"M",1
"476",14,"Circle",3,4.748950777,1.553787935,3,"M",1
"477",14,"Circle",3,4.418948927,1.236737602,2,"M",1
"478",14,"Circle",3,4.935233161,0.988156921,2,"M",1
"479",14,"Circle",3,4.979644708,1.624722428,3,"M",1
"480",14,"Circle",3,5.242413027,1.746854182,4,"M",1
"481",14,"Circle",3,5.253515914,1.883789785,4,"M",1
"482",14,"Circle",3,4.798297557,2.309400444,5,"M",1
"483",14,"Circle",3,3.586848631,2.103380829,5,"M",1
"484",14,"Circle",3,3.636195411,2.235381199,5,"M",1
"485",14,"Circle",3,3.641130644,2.348876758,5,"M",1
"486",14,"Circle",3,3.247594375,2.620281273,6,"M",1
"487",14,"Circle",3,3.197631384,2.048482605,5,"M",1
"488",14,"Circle",3,2.07253886,2.340242413,5,"M",1
"489",14,"Circle",3,2.684431902,1.183073649,2,"M",1
"490",14,"Circle",3,3.036639526,2.794226499,7,"M",1
"491",14,"Circle",3,2.124352332,2.636935603,6,"M",1
"492",14,"Circle",3,3.870590303,3.209350481,8,"M",1
"493",14,"Circle",3,4.039600296,2.706637676,6,"M",1
"494",14,"Circle",3,4.198741673,2.754750185,6,"M",1
"495",14,"Circle",3,4.081545152,2.579570688,6,"M",1
"496",14,"Circle",3,4.16173205,2.97742413,7,"M",1
"497",14,"Circle",5,4.192739136,0.736372956,1,"M",1
"498",14,"Circle",5,4.101074529,0.901369249,2,"M",1
"499",14,"Circle",5,3.543753717,0.776705383,1,"M",1
"500",14,"Circle",5,4.445733453,0.839037316,2,"M",1
"501",14,"Circle",5,4.834391387,0.788315623,1,"M",1
"502",14,"Circle",5,4.741503974,1.152530273,2,"M",1
"503",14,"Circle",5,3.846857407,1.169640389,2,"M",1
"504",14,"Circle",5,3.612196013,1.370081552,3,"M",1
"505",14,"Circle",5,4.142629762,1.384747889,3,"M",1
"506",14,"Circle",5,3.93974482,1.528965649,3,"M",1
"507",14,"Circle",5,4.235515342,1.88829091,4,"M",1
"508",14,"Circle",5,4.631506445,2.660106903,6,"M",1
"509",14,"Circle",5,3.320092075,2.569665102,6,"M",1
"510",14,"Circle",5,3.061597883,2.219506302,5,"M",1
"511",14,"Circle",5,2.163895218,2.762160777,6,"M",1
"512",14,"Circle",5,2.936323531,1.967734792,4,"M",1
"513",14,"Circle",5,3.190538819,1.635296594,3,"M",1
"514",14,"Circle",5,2.273892747,1.96528918,4,"M",1
"515",14,"Circle",5,2.291004695,1.843070926,4,"M",1
"516",14,"Circle",5,2.41811234,1.603520141,3,"M",1
"517",14,"Circle",5,2.620384962,1.173306973,2,"M",1
"518",14,"Circle",5,3.884746056,2.028843919,4,"M",1
"519",14,"Circle",5,3.364091087,1.438523848,3,"M",1
"520",14,"Circle",5,3.265093311,1.511855534,3,"M",1
"521",14,"Circle",7,3.679829655,0.077429346,1,"M",1
"522",14,"Circle",7,3.861788618,0.290360046,1,"M",1
"523",14,"Circle",7,3.482384824,0.363917925,1,"M",1
"524",14,"Circle",7,3.308168796,0.224545103,1,"M",1
"525",14,"Circle",7,3.362369338,0.193573364,1,"M",1
"526",14,"Circle",7,4.163763066,0.414247,1,"M",1
"527",14,"Circle",7,4.322493225,0.317460317,1,"M",1
"528",14,"Circle",7,4.790940767,0.518776616,1,"M",1
"529",14,"Circle",7,4.647696477,0.449090205,1,"M",1
"530",14,"Circle",7,4.798683701,0.600077429,1,"M",1
"531",14,"Circle",7,4.608981804,0.642663569,1,"M",1
"532",14,"Circle",7,4.399922571,0.735578784,1,"M",1
"533",14,"Circle",7,4.221835075,0.921409214,2,"M",1
"534",14,"Circle",7,4.337979094,0.940766551,2,"M",1
"535",14,"Circle",7,4.427022842,1.138211382,2,"M",1
"536",14,"Circle",7,4.566395664,1.16918312,2,"M",1
"537",14,"Circle",7,4.802555168,1.149825784,2,"M",1
"538",14,"Circle",7,4.934185056,1.234998064,2,"M",1
"539",14,"Circle",7,5.007742935,1.196283391,2,"M",1
"540",14,"Circle",7,5.104529617,1.265969803,2,"M",1
"541",14,"Circle",7,5.131629888,1.049167635,2,"M",1
"542",14,"Circle",7,5.034843206,0.820751065,1,"M",1
"543",14,"Circle",7,3.300425861,1.12659698,2,"M",1
"544",14,"Circle",8,3.584592283,0.254574383,1,"M",1
"545",14,"Circle",8,3.686024264,0.357995227,1,"M",1
"546",14,"Circle",8,3.634313842,0.397772474,1,"M",1
"547",14,"Circle",8,3.584592283,0.443516309,1,"M",1
"548",14,"Circle",8,3.503048926,0.493237868,1,"M",1
"549",14,"Circle",8,3.443383055,0.485282418,1,"M",1
"550",14,"Circle",8,3.353884248,0.572792363,1,"M",1
"551",14,"Circle",8,3.389683771,0.320206842,1,"M",1
"552",14,"Circle",8,3.284274065,0.280429594,1,"M",1
"553",14,"Circle",8,3.375761734,0.186953063,1,"M",1
"554",14,"Circle",8,3.787456245,0.342084328,1,"M",1
"555",14,"Circle",8,3.849110979,0.451471758,1,"M",1
"556",14,"Circle",8,3.795411695,0.546937152,1,"M",1
"557",14,"Circle",8,3.831211217,0.204852824,1,"M",1
"558",14,"Circle",8,4.042030628,0.330151154,1,"M",1
"559",14,"Circle",8,4.061919252,0.463404932,1,"?",1
"560",14,"Circle",10,3.337856884,0.804942201,1,"M",1
"561",14,"Circle",10,3.696211661,0.815800758,1,"M",1
"562",14,"Circle",10,3.059590327,0.677345503,1,"M",1
"563",14,"Circle",10,3.990769107,0.768292281,1,"M",1
"564",14,"Circle",10,4.332157007,0.992264016,2,"M",1
"565",14,"Circle",10,4.152979618,1.027555853,2,"M",1
"566",14,"Circle",10,4.576489809,0.875525875,2,"M",1
"567",14,"Circle",10,3.232659396,1.073708284,2,"M",1
"568",14,"Circle",10,2.92859944,1.212163538,2,"M",1
"569",14,"Circle",10,3.381973207,1.928873092,4,"M",1
"570",14,"Circle",10,2.585855493,0.781186944,1,"M",1
"571",14,"Circle",10,2.488122372,1.133433401,2,"M",1
"572",14,"Circle",10,2.600108239,1.037736387,2,"M",1
"573",14,"Circle",11,4.665866347,0.676270508,1,"M",1
"574",14,"Circle",11,2.945178071,0.670268107,1,"M",1
"575",14,"Circle",11,2.93717487,0.858343337,2,"M",1
"576",14,"Circle",11,4.257703081,0.978391357,2,"M",1
"577",14,"Circle",11,2.633053221,1.370548219,3,"M",1
"578",14,"Circle",11,2.529011605,1.086434574,2,"M",1
"579",14,"Circle",11,3.223289316,1.928771509,4,"M",1
"580",14,"Circle",11,3.453381353,1.629985994,3,"M",1
"581",14,"Circle",11,3.517406963,1.544617847,3,"M",1
"582",14,"Circle",11,4.385088035,1.101106443,2,"M",1
"583",14,"Circle",12,3.4727749,0.855910359,2,"M",1
"584",14,"Circle",12,3.666667331,1.395085657,3,"M",1
"585",14,"Circle",12,3.393093625,1.267595618,2,"M",1
"586",14,"Circle",12,3.162017928,1.217131474,2,"M",1
"587",14,"Circle",12,2.875165339,1.023241036,2,"M",1
"588",14,"Circle",12,2.77689243,1.299468127,3,"M",1
"589",14,"Circle",12,2.992031873,1.530543825,3,"M",1
"590",14,"Circle",12,3.541832669,1.13213745,2,"M",1
"591",14,"Circle",12,3.334661355,3.596946215,8,"M",1
"592",14,"Circle",13,3.27104642,0.868082219,2,"M",1
"593",14,"Circle",13,3.876868607,0.870706137,2,"M",1
"594",14,"Circle",13,3.119590873,1.483084186,3,"M",1
"595",14,"Circle",13,2.403619197,0.931681747,2,"M",1
"596",14,"Circle",13,2.627852085,0.95266129,2,"M",1
"597",14,"Circle",14,3.559871173,0.649116878,1,"M",1
"598",14,"Circle",14,2.693553025,0.957804332,2,"M",1
"599",14,"Circle",14,3.851133308,1.042443988,2,"M",1
"600",14,"Circle",14,4.129947722,1.194299851,2,"M",1
"601",14,"Circle",14,3.671895071,1.418347647,3,"M",1
"602",14,"Circle",14,4.261887603,0.905526512,2,"M",1
"603",14,"Circle",14,4.321633682,0.584391337,1,"M",1
"604",14,"Circle",14,4.702514937,0.800970874,1,"M",1
"605",14,"Circle",15,3.533198224,1.568752827,3,"M",1
"606",14,"Circle",15,3.517905758,1.109978831,2,"M",1
"607",14,"Circle",15,3.296164993,0.850006901,2,"M",1
"608",14,"Circle",15,3.612208664,0.799031375,1,"M",1
"609",14,"Circle",15,2.648783274,1.304957779,3,"M",1
"610",14,"Circle",15,2.908755205,1.731235283,4,"M",1
"611",15,"Tube",4,3.667957227,0.646202065,1,"M",0.456521739130435
"612",15,"Tube",4,3.791482301,1.516408555,1,"F",0.456521739130435
"613",15,"Tube",4,3.807153392,1.473082596,1,"?",0.456521739130435
"614",15,"Tube",4,3.573930678,1.667588496,1,"M",0.456521739130435
"615",15,"Tube",4,3.891961652,2.087020649,1,"F",0.456521739130435
"616",15,"Tube",4,3.427359882,2.01880531,1,"F",0.456521739130435
"617",15,"Tube",4,2.943707596,2.082103614,2,"M",0.456521739130435
"618",15,"Tube",4,1.873156342,2.260324484,2,"F",0.456521739130435
"619",15,"Tube",4,2.018191372,1.87622972,2,"F",0.456521739130435
"620",15,"Tube",4,2.079646018,2.05322087,2,"F",0.456521739130435
"621",15,"Tube",4,1.012168142,3.451327434,3,"M",0.456521739130435
"622",15,"Tube",4,1.09789823,3.878134218,4,"F",0.456521739130435
"623",15,"Tube",4,1.504424779,4.306784661,4,"F",0.456521739130435
"624",15,"Tube",4,1.841200221,4.277286136,4,"F",0.456521739130435
"625",15,"Tube",4,2.31379056,4.370082965,4,"M",0.456521739130435
"626",15,"Tube",4,2.426867625,4.309858038,4,"F",0.456521739130435
"627",15,"Tube",4,2.485864676,4.126720133,4,"M",0.456521739130435
"628",15,"Tube",4,3.207964602,4.301253687,5,"F",0.456521739130435
"629",15,"Tube",4,3.473451327,4.148230088,5,"F",0.456521739130435
"630",15,"Tube",4,3.537979351,4.19800885,5,"M",0.456521739130435
"631",15,"Tube",4,3.748156342,4.202925885,5,"M",0.456521739130435
"632",15,"Tube",4,4.483161873,4.024705015,5,"F",0.456521739130435
"633",15,"Tube",4,4.347959071,4.175884956,5,"M",0.456521739130435
"634",15,"Tube",4,4.415560472,4.242256637,5,"M",0.456521739130435
"635",15,"Tube",4,4.508973083,4.279129794,5,"M",0.456521739130435
"636",15,"Tube",4,4.617133112,4.17096792,5,"M",0.456521739130435
"637",15,"Tube",4,5.063606195,4.16390118,6,"F",0.456521739130435
"638",15,"Tube",4,5.391777286,4.399889381,6,"F",0.456521739130435
"639",15,"Tube",4,6.457411504,4.124262537,6,"M",0.456521739130435
"640",15,"Tube",4,6.693091814,4.123648599,6,"F",0.456521739130435
"641",15,"Tube",4,6.893436578,3.383726032,7,"M",0.456521739130435
"642",15,"Tube",4,6.856563422,2.931415929,7,"F",0.456521739130435
"643",15,"Tube",4,6.695551254,2.721238938,7,"F",0.456521739130435
"644",15,"Tube",4,6.95980826,2.069813791,7,"M",0.456521739130435
"645",15,"Tube",4,6.618117625,2.048917773,7,"F",0.456521739130435
"646",15,"Tube",4,6.286259218,2.013274336,7,"M",0.456521739130435
"647",15,"Tube",4,6.457103614,1.865781711,7,"M",0.456521739130435
"648",15,"Tube",4,5.355825959,1.898045723,8,"F",0.456521739130435
"649",15,"Tube",4,5.293141593,1.983775811,8,"F",0.456521739130435
"650",15,"Tube",4,4.900442478,1.882374631,8,"F",0.456521739130435
"651",15,"Tube",4,4.888458702,2.137721239,8,"M",0.456521739130435
"652",15,"Tube",4,4.519727139,2.168141593,8,"M",0.456521739130435
"653",15,"Tube",4,4.604535398,2.299963127,8,"F",0.456521739130435
"654",15,"Tube",4,4.659384218,2.159384218,8,"M",0.456521739130435
"655",15,"Tube",4,4.943460546,2.150318953,8,"?",0.456521739130435
"656",15,"Tube",4,6.730272861,4.078171091,6,"M",0.456521739130435
"657",15,"Tube",7,3.585993541,0.856130319,1,"M",0.603174603174603
"658",15,"Tube",7,3.45681421,1.106890198,1,"M",0.603174603174603
"659",15,"Tube",7,3.787361322,1.3462519,1,"F",0.603174603174603
"660",15,"Tube",7,3.565729483,1.381711626,1,"M",0.603174603174603
"661",15,"Tube",7,3.667045973,1.703394757,1,"M",0.603174603174603
"662",15,"Tube",7,3.460613602,1.847771657,1,"M",0.603174603174603
"663",15,"Tube",7,3.493541033,2.193516337,1,"F",0.603174603174603
"664",15,"Tube",7,3.364361702,2.164386398,1,"M",0.603174603174603
"665",15,"Tube",7,3.318768997,2.083333967,1,"M",0.603174603174603
"666",15,"Tube",7,3.121200608,1.959219225,2,"M",0.603174603174603
"667",15,"Tube",7,3.050279255,1.904762538,2,"M",0.603174603174603
"668",15,"Tube",7,2.494933511,2.035841565,2,"M",0.603174603174603
"669",15,"Tube",7,2.326495061,2.11056231,2,"M",0.603174603174603
"670",15,"Tube",7,2.008611322,1.99024886,2,"M",0.603174603174603
"671",15,"Tube",7,1.776215805,2.083966565,2,"M",0.603174603174603
"672",15,"Tube",7,1.764817629,1.952887538,2,"F",0.603174603174603
"673",15,"Tube",7,1.595744681,1.905395137,2,"F",0.603174603174603
"674",15,"Tube",7,1.481130319,2.199848024,2,"F",0.603174603174603
"675",15,"Tube",7,1.103723404,2.10106383,3,"M",0.603174603174603
"676",15,"Tube",7,1.074595365,1.855370441,3,"F",0.603174603174603
"677",15,"Tube",7,0.835233663,1.879431991,3,"M",0.603174603174603
"678",15,"Tube",7,1.006206307,2.246707827,3,"F",0.603174603174603
"679",15,"Tube",7,1.106255699,2.482270137,3,"M",0.603174603174603
"680",15,"Tube",7,1.184777736,2.139057751,3,"M",0.603174603174603
"681",15,"Tube",7,0.90868731,3.06231003,3,"M",0.603174603174603
"682",15,"Tube",7,0.870693389,3.252279635,3,"F",0.603174603174603
"683",15,"Tube",7,1.065729483,3.900708587,4,"F",0.603174603174603
"684",15,"Tube",7,0.754179331,4.104610562,4,"M",0.603174603174603
"685",15,"Tube",7,0.795972644,4.209726444,4,"M",0.603174603174603
"686",15,"Tube",7,1.510258359,4.085613602,4,"M",0.603174603174603
"687",15,"Tube",7,1.607775456,4.053951368,4,"M",0.603174603174603
"688",15,"Tube",7,1.869933511,4.273049012,4,"M",0.603174603174603
"689",15,"Tube",7,2.633928571,4.151785714,4,"F",0.603174603174603
"690",15,"Tube",7,3.204787234,4.135638298,5,"M",0.603174603174603
"691",15,"Tube",7,3.223784195,4.071048632,5,"M",0.603174603174603
"692",15,"Tube",7,3.53343465,4.207826748,5,"F",0.603174603174603
"693",15,"Tube",7,3.670212766,4.395896657,5,"F",0.603174603174603
"694",15,"Tube",7,3.802558891,4.161601444,5,"M",0.603174603174603
"695",15,"Tube",7,3.772163754,4.061550152,5,"M",0.603174603174603
"696",15,"Tube",7,3.665780775,3.991893997,5,"M",0.603174603174603
"697",15,"Tube",7,3.986194909,4.098276976,5,"M",0.603174603174603
"698",15,"Tube",7,4.25468655,3.998227584,5,"M",0.603174603174603
"699",15,"Tube",7,4.830927052,4.128039514,6,"M",0.603174603174603
"700",15,"Tube",7,4.98100304,4.179331307,6,"F",0.603174603174603
"701",15,"Tube",7,5.879559271,4.166033435,6,"M",0.603174603174603
"702",15,"Tube",7,6.356382979,3.977963526,6,"M",0.603174603174603
"703",15,"Tube",7,6.641337386,4.147036474,6,"M",0.603174603174603
"704",15,"Tube",7,6.419072948,4.245820669,6,"M",0.603174603174603
"705",15,"Tube",7,6.791413374,4.378799392,6,"F",0.603174603174603
"706",15,"Tube",7,6.736322188,3.436550152,7,"M",0.603174603174603
"707",15,"Tube",7,6.941489362,3.447948328,7,"F",0.603174603174603
"708",15,"Tube",7,6.926291793,3.11550152,7,"F",0.603174603174603
"709",15,"Tube",7,6.797112462,2.824848024,7,"F",0.603174603174603
"710",15,"Tube",7,6.686930091,2.828647416,7,"F",0.603174603174603
"711",15,"Tube",7,6.964285714,2.344224924,7,"F",0.603174603174603
"712",15,"Tube",7,6.871200608,1.996580547,7,"F",0.603174603174603
"713",15,"Tube",7,6.675531915,2.070668693,7,"M",0.603174603174603
"714",15,"Tube",7,6.572948328,2.17325228,7,"F",0.603174603174603
"715",15,"Tube",7,6.580547112,2.374620061,7,"F",0.603174603174603
"716",15,"Tube",7,6.017604483,1.896529255,8,"F",0.603174603174603
"717",15,"Tube",7,6.084093845,2.269504179,8,"F",0.603174603174603
"718",15,"Tube",7,6.054963906,2.10106383,8,"F",0.603174603174603
"719",15,"Tube",7,5.583839286,2.022543693,8,"M",0.603174603174603
"720",15,"Tube",7,5.460993541,1.914893617,8,"F",0.603174603174603
"721",15,"Tube",7,6.396909195,2.084599164,7,"F",0.603174603174603
"722",15,"Tube",8,3.707415487,0.473009041,1,"M",0.61764705882353
"723",15,"Tube",8,3.721829796,1.255241745,1,"M",0.61764705882353
"724",15,"Tube",8,3.577698506,1.323374607,1,"M",0.61764705882353
"725",15,"Tube",8,3.534459513,1.392820362,1,"M",0.61764705882353
"726",15,"Tube",8,3.63666077,1.677148192,1,"M",0.61764705882353
"727",15,"Tube",8,3.141377752,1.801625393,2,"F",0.61764705882353
"728",15,"Tube",8,2.749606918,1.836346305,2,"M",0.61764705882353
"729",15,"Tube",8,2.91339033,2.051232311,2,"M",0.61764705882353
"730",15,"Tube",8,2.819050708,2.083987814,2,"M",0.61764705882353
"731",15,"Tube",8,2.449553852,2.158673349,2,"M",0.61764705882353
"732",15,"Tube",8,2.329009434,2.106263758,2,"F",0.61764705882353
"733",15,"Tube",8,2.213704796,2.02240566,2,"F",0.61764705882353
"734",15,"Tube",8,1.649632469,1.885481525,2,"M",0.61764705882353
"735",15,"Tube",8,1.839622642,1.829141116,2,"M",0.61764705882353
"736",15,"Tube",8,1.935273192,1.905135613,2,"F",0.61764705882353
"737",15,"Tube",8,1.867138365,2.006027909,2,"M",0.61764705882353
"738",15,"Tube",8,1.666666667,2.000786164,2,"F",0.61764705882353
"739",15,"Tube",8,1.561845519,2.171122248,2,"F",0.61764705882353
"740",15,"Tube",8,0.915226022,2.078748035,3,"F",0.61764705882353
"741",15,"Tube",8,0.904742531,2.374868318,3,"F",0.61764705882353
"742",15,"Tube",8,0.784198113,2.284459513,3,"M",0.61764705882353
"743",15,"Tube",8,1.09997445,2.558307783,3,"F",0.61764705882353
"744",15,"Tube",8,0.83660967,2.481000393,3,"M",0.61764705882353
"745",15,"Tube",8,0.903433569,2.820361635,3,"M",0.61764705882353
"746",15,"Tube",8,0.844471305,3.092898978,3,"M",0.61764705882353
"747",15,"Tube",8,0.941430818,3.534459513,3,"F",0.61764705882353
"748",15,"Tube",8,0.826126179,4.154219733,4,"M",0.61764705882353
"749",15,"Tube",8,0.709512579,4.209251179,4,"M",0.61764705882353
"750",15,"Tube",8,1.173349057,4.22759434,4,"M",0.61764705882353
"751",15,"Tube",8,1.217898978,3.999606918,4,"M",0.61764705882353
"752",15,"Tube",8,1.304376965,4.297038129,4,"F",0.61764705882353
"753",15,"Tube",8,1.524502752,4.126704009,4,"M",0.61764705882353
"754",15,"Tube",8,1.595257469,4.289176494,4,"M",0.61764705882353
"755",15,"Tube",8,1.679113601,4.10901533,4,"F",0.61764705882353
"756",15,"Tube",8,2.79677673,4.162081368,5,"F",0.61764705882353
"757",15,"Tube",8,2.807258255,4.025811714,5,"F",0.61764705882353
"758",15,"Tube",8,2.934355346,4.193527909,5,"M",0.61764705882353
"759",15,"Tube",8,3.320886399,4.175182783,5,"F",0.61764705882353
"760",15,"Tube",8,3.239648192,4.052018475,5,"M",0.61764705882353
"761",15,"Tube",8,3.641902516,4.082154088,5,"F",0.61764705882353
"762",15,"Tube",8,3.740172956,4.150288915,5,"M",0.61764705882353
"763",15,"Tube",8,4.143736242,4.223663522,5,"F",0.61764705882353
"764",15,"Tube",8,4.050707547,4.097877358,5,"M",0.61764705882353
"765",15,"Tube",8,4.304245283,4.081499607,5,"F",0.61764705882353
"766",15,"Tube",8,4.750393082,4.229559748,5,"F",0.61764705882353
"767",15,"Tube",8,5.713443396,4.051690252,6,"F",0.61764705882353
"768",15,"Tube",8,6.073113208,4.108358884,6,"M",0.61764705882353
"769",15,"Tube",8,6.535638758,4.384827044,6,"F",0.61764705882353
"770",15,"Tube",8,6.813417846,4.270833333,6,"M",0.61764705882353
"771",15,"Tube",8,6.750524764,4.124082154,6,"M",0.61764705882353
"772",15,"Tube",8,6.783280267,4.14766706,6,"M",0.61764705882353
"773",15,"Tube",8,6.79245283,2.870807783,7,"M",0.61764705882353
"774",15,"Tube",8,6.916928066,2.784329796,7,"M",0.61764705882353
"775",15,"Tube",8,6.802934355,2.393867925,7,"M",0.61764705882353
"776",15,"Tube",8,6.932651336,2.273323506,7,"M",0.61764705882353
"777",15,"Tube",8,6.868449292,2.104298349,7,"F",0.61764705882353
"778",15,"Tube",8,6.501572327,2.146226415,7,"F",0.61764705882353
"779",15,"Tube",8,6.830450079,1.979821148,7,"F",0.61764705882353
"780",15,"Tube",8,6.310927673,2.124606918,7,"M",0.61764705882353
"781",15,"Tube",8,6.116352201,1.916273585,8,"M",0.61764705882353
"782",15,"Tube",8,6.21658805,2.053852201,8,"F",0.61764705882353
"783",15,"Tube",8,6.088836478,1.802279874,8,"F",0.61764705882353
"784",15,"Tube",8,5.860849057,2.044025157,8,"M",0.61764705882353
"785",15,"Tube",8,5.322327044,2.085298742,8,"M",0.61764705882353
"786",15,"Tube",8,4.677672956,2.199292453,8,"M",0.61764705882353
"787",15,"Tube",8,4.976415094,2.142295597,8,"M",0.61764705882353
"788",15,"Tube",8,4.722222877,1.981132075,8,"M",0.61764705882353
"789",15,"Tube",8,4.874213836,2.026990959,8,"M",0.61764705882353
"790",15,"Tube",9,3.81141046,1.281036054,1,"M",0.59016393442623
