"","Colony","Nest","Day","ScaledX","ScaledY","Bin","AntID","Density"
"3339",3,"Tube",5,6.436403509,1.712668082,7,"X,X,X,X","High"
"3340",3,"Tube",5,6.44371345,3.55626327,6,"X,X,X,X","High"
"3341",3,"Tube",5,1.988304094,1.529842534,3,"X,X,Y,X","High"
"3342",3,"Tube",5,6.266447368,3.411181883,6,"X,Y,X,X","High"
"3343",3,"Tube",5,3.455774854,3.299716914,5,"Y,W,O,G","High"
"3344",3,"Tube",5,6.469298246,2.5,7,"Y,X,X,O","High"
"3345",3,"Tube",5,3.119517544,3.571006723,5,"Y,X,X,X","High"
"3346",3,"Tube",5,2.227096126,1.730360934,2,"X,X,X,P","High"
"3347",3,"Tube",5,2.227096126,1.730360934,2,"Y,Y,X,X","High"
"3348",3,"Tube",6,2.982073038,1.938590116,2,"G,Db,X,X","High"
"3349",3,"Tube",6,2.609616642,3.691255451,4,"G,G,Y,B","High"
"3350",3,"Tube",6,1.756299055,3.831758721,4,"G,O,O,P","High"
"3351",3,"Tube",6,2.366764172,3.713057776,4,"G,X,X,W","High"
"3352",3,"Tube",6,2.473352108,1.875605015,2,"G,X,X,X","High"
"3353",3,"Tube",6,1.552810683,2.348595567,3,"Lb,B,W,Db","High"
"3354",3,"Tube",6,6.044089753,2.77434593,7,"Lb,Lb,X,X","High"
"3355",3,"Tube",6,6.213662791,2.965721294,7,"Lb,O,X,X","High"
"3356",3,"Tube",6,1.630328852,3.203730015,4,"Lb,X,X,X","High"
"3357",3,"Tube",6,3.488977108,3.61615734,5,"Lb,X,X,X","High"
"3358",3,"Tube",6,6.359011628,2.229287791,7,"Lb,Y,W,P","High"
"3359",3,"Tube",6,1.654554869,3.547723474,4,"W,G,X,X","High"
"3360",3,"Tube",6,6.288759084,2.122698038,7,"X,Db,X,X","High"
"3361",3,"Tube",6,4.890988372,3.685198038,6,"X,Lb,X,G","High"
"3362",3,"Tube",6,1.664244186,2.690165334,3,"X,Lb,X,X","High"
"3363",3,"Tube",6,4.554869186,3.504118823,6,"X,Lb,X,X","High"
"3364",3,"Tube",6,1.683624637,2.188711846,3,"X,W,X,X","High"
"3365",3,"Tube",6,2.701066497,1.861070131,2,"X,W,X,X","High"
"3366",3,"Tube",6,2.979651163,1.77628452,2,"X,W,X,X","High"
"3367",3,"Tube",6,3.127421875,1.989462209,2,"X,W,X,X","High"
"3368",3,"Tube",6,3.192828852,1.778706395,2,"X,W,X,X","High"
"3369",3,"Tube",6,1.547965116,2.193555596,3,"X,X,Db,X","High"
"3370",3,"Tube",6,6.167636265,2.350412427,7,"X,X,Db,Y","High"
"3371",3,"Tube",6,1.400194404,3.499273256,4,"X,X,Lb,P","High"
"3372",3,"Tube",6,5.927810683,2.134811047,7,"X,X,O,X","High"
"3373",3,"Tube",6,2.027616279,3.453851744,4,"X,X,W,X","High"
"3374",3,"Tube",6,6.351744186,2.895470567,7,"X,X,W,Y","High"
"3375",3,"Tube",6,1.884689317,3.502301962,4,"X,X,X,P","High"
"3376",3,"Tube",6,6.145833939,2.878511991,7,"X,X,X,W","High"
"3377",3,"Tube",6,1.405038154,3.210997456,4,"X,X,X,X","High"
"3378",3,"Tube",6,1.407461846,2.438226744,3,"X,X,X,X","High"
"3379",3,"Tube",6,1.475290698,2.79190952,3,"X,X,X,X","High"
"3380",3,"Tube",6,1.487403706,2.981468023,3,"X,X,X,X","High"
"3381",3,"Tube",6,1.543119549,1.89256359,3,"X,X,X,X","High"
"3382",3,"Tube",6,1.656976744,2.908793605,3,"X,X,X,X","High"
"3383",3,"Tube",6,1.664244186,3.293363009,4,"X,X,X,X","High"
"3384",3,"Tube",6,1.683624637,2.372819767,3,"X,X,X,X","High"
"3385",3,"Tube",6,1.69815952,1.919209666,3,"X,X,X,X","High"
"3386",3,"Tube",6,1.843508358,1.761749637,3,"X,X,X,X","High"
"3387",3,"Tube",6,1.845930233,3.696099201,4,"X,X,X,X","High"
"3388",3,"Tube",6,2.003392078,3.863250363,4,"X,X,X,X","High"
"3389",3,"Tube",6,2.080910247,1.851380814,2,"X,X,X,X","High"
"3390",3,"Tube",6,2.088177689,3.613735465,4,"X,X,X,X","High"
"3391",3,"Tube",6,2.139049782,3.754238735,4,"X,X,X,X","High"
"3392",3,"Tube",6,2.291666061,3.441738735,4,"X,X,X,X","High"
"3393",3,"Tube",6,2.347383721,2.040334302,2,"X,X,X,X","High"
"3394",3,"Tube",6,2.347383721,3.514413154,4,"X,X,X,X","High"
"3395",3,"Tube",6,2.388566497,3.560441497,4,"X,X,X,X","High"
"3396",3,"Tube",6,2.533915334,2.066982195,2,"X,X,X,X","High"
"3397",3,"Tube",6,2.722868823,1.718144985,2,"X,X,X,X","High"
"3398",3,"Tube",6,2.749514898,2.01368641,2,"X,X,X,X","High"
"3399",3,"Tube",6,2.805837573,3.468386628,4,"X,X,X,X","High"
"3400",3,"Tube",6,2.982073038,2.050023619,2,"X,X,X,X","High"
"3401",3,"Tube",6,2.985101744,3.427203852,5,"X,X,X,X","High"
"3402",3,"Tube",6,3.082000363,3.446584302,5,"X,X,X,X","High"
"3403",3,"Tube",6,3.140139898,3.654918241,5,"X,X,X,X","High"
"3404",3,"Tube",6,3.212209302,2.023377544,2,"X,X,X,X","High"
"3405",3,"Tube",6,3.212209302,2.066982195,2,"X,X,X,X","High"
"3406",3,"Tube",6,3.266110102,3.504723837,5,"X,X,X,X","High"
"3407",3,"Tube",6,3.278221294,3.710634084,5,"X,X,X,X","High"
"3408",3,"Tube",6,3.476865916,3.855982922,5,"X,X,X,X","High"
"3409",3,"Tube",6,3.634325945,3.587087573,5,"X,X,X,X","High"
"3410",3,"Tube",6,3.88868641,3.496851381,5,"X,X,X,X","High"
"3411",3,"Tube",6,3.937136628,3.601017442,5,"X,X,X,X","High"
"3412",3,"Tube",6,4.036458939,3.84568859,5,"X,X,X,X","High"
"3413",3,"Tube",6,4.358648256,3.848110465,5,"X,X,X,X","High"
"3414",3,"Tube",6,5.188953488,3.619791061,6,"X,X,X,X","High"
"3415",3,"Tube",6,5.56928234,2.066982195,8,"X,X,X,X","High"
"3416",3,"Tube",6,5.884206032,1.926477108,7,"X,X,X,X","High"
"3417",3,"Tube",6,6.036822311,2.270470567,7,"X,X,X,X","High"
"3418",3,"Tube",6,6.061046512,1.979772892,7,"X,X,X,X","High"
"3419",3,"Tube",6,6.063468387,3.39934593,6,"X,X,X,X","High"
"3420",3,"Tube",6,6.11434048,2.00884266,7,"X,X,X,X","High"
"3421",3,"Tube",6,6.119186047,3.564075218,6,"X,X,X,X","High"
"3422",3,"Tube",6,6.124031613,2.146924055,7,"X,X,X,X","High"
"3423",3,"Tube",6,6.140988372,2.524831032,7,"X,X,X,X","High"
"3424",3,"Tube",6,6.225775799,3.750605015,6,"X,X,X,X","High"
"3425",3,"Tube",6,6.230619549,3.108648256,7,"X,X,X,X","High"
"3426",3,"Tube",6,6.264534884,3.828125,6,"X,X,X,X","High"
"3427",3,"Tube",6,6.283915334,1.914365916,7,"X,X,X,X","High"
"3428",3,"Tube",6,6.325096294,2.217174782,7,"X,X,X,X","High"
"3429",3,"Tube",6,6.38565952,1.970081759,7,"X,X,X,X","High"
"3430",3,"Tube",6,6.395348837,3.140139898,7,"X,X,X,X","High"
"3431",3,"Tube",6,1.492247456,3.269136991,4,"X,X,Y,P","High"
"3432",3,"Tube",6,6.38565952,2.631418968,7,"X,X,Y,X","High"
"3433",3,"Tube",6,4.70506359,3.617974201,6,"Y,Lb,Y,Y","High"
"3434",3,"Tube",6,1.514049782,2.598110465,3,"Y,X,X,X","High"
"3435",3,"Tube",6,4.907945131,3.486555233,6,"Y,X,X,X","High"
"3436",3,"Tube",6,2.233526526,1.848958939,2,"Y,Y,X,X","High"
"3437",3,"Tube",7,3.113026221,1.813338721,2,"G,Db,X,X","High"
"3438",3,"Tube",7,6.242816092,3.090876437,7,"G,Lb,Lb,P","High"
"3439",3,"Tube",7,4.924568966,3.315373563,6,"G,O,O,P","High"
"3440",3,"Tube",7,6.223060345,2.090517241,7,"X,X,X,X","High"
"3441",3,"Tube",7,2.558069325,1.738505747,2,"G,W,Db,G","High"
"3442",3,"Tube",7,1.896551724,3.447077945,4,"G,W,X,X","High"
"3443",3,"Tube",7,1.600215517,2.302442529,3,"G,X,W,X","High"
"3444",3,"Tube",7,2.162954382,1.779215158,2,"G,X,X,X","High"
"3445",3,"Tube",7,3.244732399,1.73670977,2,"G,X,X,X","High"
"3446",3,"Tube",7,6.183548851,1.909123563,7,"G,X,X,X","High"
"3447",3,"Tube",7,1.668462644,2.537117457,3,"Lb,B,W,Db","High"
"3448",3,"Tube",7,6.350574713,1.743893678,7,"Lb,Lb,X,X","High"
"3449",3,"Tube",7,1.661876796,3.268678161,4,"Lb,O,G,W","High"
"3450",3,"Tube",7,5.900982399,3.439295977,6,"Lb,O,X,X","High"
"3451",3,"Tube",7,1.852850216,2.01388829,3,"Lb,X,X,X","High"
"3452",3,"Tube",7,2.722103089,1.664272629,2,"Lb,X,X,X","High"
"3453",3,"Tube",7,6.161997126,3.503951149,6,"Lb,X,X,X","High"
"3454",3,"Tube",7,6.418821839,2.020474138,7,"Lb,Y,W,P","High"
"3455",3,"Tube",7,5,3.550646552,6,"X,Db,X,X","High"
"3456",3,"Tube",7,2.60296875,3.398586566,4,"X,Lb,X,X","High"
"3457",3,"Tube",7,4.667744253,3.381824713,6,"X,Lb,X,X","High"
"3458",3,"Tube",7,4.576149425,3.55783046,6,"X,O,X,Lb","High"
"3459",3,"Tube",7,2.185105963,3.52670079,4,"X,O,X,X","High"
"3460",3,"Tube",7,3.10704023,1.644516882,2,"X,P,X,X","High"
"3461",3,"Tube",7,6.108117816,2.69216954,7,"X,P,X,X","High"
"3462",3,"Tube",7,3.065134698,1.571479885,2,"X,W,X,X","High"
"3463",3,"Tube",7,4.224137931,3.595545977,5,"X,W,X,X","High"
"3464",3,"Tube",7,5.908166307,3.286039871,6,"X,W,X,X","High"
"3465",3,"Tube",7,5.616020115,3.535080819,6,"X,X,Db,P","High"
"3466",3,"Tube",7,6.262571839,2.043821839,7,"X,X,Db,W","High"
"3467",3,"Tube",7,3.385416667,3.551844468,5,"X,X,Db,Y","High"
"3468",3,"Tube",7,6.368534483,2.746048851,7,"X,X,Lb,Lb","High"
"3469",3,"Tube",7,6.364942529,3.015445402,7,"X,X,Lb,P","High"
"3470",3,"Tube",7,6.142241379,2.444324713,7,"X,X,O,O","High"
"3471",3,"Tube",7,3.235752514,3.311183549,5,"X,X,P,P","High"
"3472",3,"Tube",7,3.500359195,3.326747486,5,"X,X,P,X","High"
"3473",3,"Tube",7,2.24078125,1.528974497,2,"X,X,W,Lb","High"
"3474",3,"Tube",7,1.558309986,1.916905532,3,"X,X,X,X","High"
"3475",3,"Tube",7,1.628951149,3.007663434,3,"X,X,X,X","High"
"3476",3,"Tube",7,1.704980244,3.357279095,4,"X,X,X,X","High"
"3477",3,"Tube",7,1.707376078,3.505747126,4,"X,X,X,X","High"
"3478",3,"Tube",7,1.729525862,1.969588721,3,"X,X,X,X","High"
"3479",3,"Tube",7,1.740301724,2.86637931,3,"X,X,X,X","High"
"3480",3,"Tube",7,1.815732759,2.357519756,3,"X,X,X,X","High"
"3481",3,"Tube",7,1.836686422,3.239942529,4,"X,X,X,X","High"
"3482",3,"Tube",7,1.848060345,1.73730783,3,"X,X,X,X","High"
"3483",3,"Tube",7,1.866618175,3.517720905,4,"X,X,X,X","High"
"3484",3,"Tube",7,1.997126437,3.459051724,4,"X,X,X,X","High"
"3485",3,"Tube",7,2.198873922,1.691810345,2,"X,X,X,X","High"
"3486",3,"Tube",7,2.217433549,3.345905172,4,"X,X,X,X","High"
"3487",3,"Tube",7,2.321000359,1.855842313,2,"X,X,X,X","High"
"3488",3,"Tube",7,2.331178161,3.228568606,4,"X,X,X,X","High"
"3489",3,"Tube",7,2.37487967,1.756465517,2,"X,X,X,X","High"
"3490",3,"Tube",7,2.416786997,1.568485991,2,"X,X,X,X","High"
"3491",3,"Tube",7,2.452706537,1.533764368,2,"X,X,X,X","High"
"3492",3,"Tube",7,2.453304598,3.31716954,4,"X,X,X,X","High"
"3493",3,"Tube",7,2.55387931,3.435704023,4,"X,X,X,X","High"
"3494",3,"Tube",7,2.641882184,1.853448276,2,"X,X,X,X","High"
"3495",3,"Tube",7,2.643678161,3.617695761,4,"X,X,X,X","High"
"3496",3,"Tube",7,2.805914152,1.769635417,2,"X,X,X,X","High"
"3497",3,"Tube",7,3.05375898,1.858238147,2,"X,X,X,X","High"
"3498",3,"Tube",7,3.076508621,3.262092313,5,"X,X,X,X","High"
"3499",3,"Tube",7,3.145353807,1.876795977,2,"X,X,X,X","High"
"3500",3,"Tube",7,3.210608836,3.460847701,5,"X,X,X,X","High"
"3501",3,"Tube",7,3.369850934,3.38421875,5,"X,X,X,X","High"
"3502",3,"Tube",7,3.469229526,3.26329023,5,"X,X,X,X","High"
"3503",3,"Tube",7,4.121767241,3.342313218,5,"X,X,X,X","High"
"3504",3,"Tube",7,4.678520115,3.369252874,6,"X,X,X,X","High"
"3505",3,"Tube",7,4.755747126,3.64762931,6,"X,X,X,X","High"
"3506",3,"Tube",7,5.153855963,3.365062859,6,"X,X,X,X","High"
"3507",3,"Tube",7,5.536997126,3.293223779,6,"X,X,X,X","High"
"3508",3,"Tube",7,5.865062859,3.623683549,6,"X,X,X,X","High"
"3509",3,"Tube",7,6.066810345,1.950431034,7,"X,X,X,X","High"
"3510",3,"Tube",7,6.167385057,1.731321839,7,"X,X,X,X","High"
"3511",3,"Tube",7,6.19612069,2.455100575,7,"X,X,X,X","High"
"3512",3,"Tube",7,6.215876437,3.581178161,6,"X,X,X,X","High"
"3513",3,"Tube",7,6.253591954,3.313577586,6,"X,X,X,X","High"
"3514",3,"Tube",7,6.258979885,2.323994253,7,"X,X,X,X","High"
"3515",3,"Tube",7,6.264367816,2.194683908,7,"X,X,X,X","High"
"3516",3,"Tube",7,6.284123563,2.659841954,7,"X,X,X,X","High"
"3517",3,"Tube",7,6.325431034,2.142600575,7,"X,X,X,X","High"
"3518",3,"Tube",7,6.391882184,2.893318966,7,"X,X,X,X","High"
"3519",3,"Tube",7,6.393678161,2.410201149,7,"X,X,X,X","High"
"3520",3,"Tube",7,6.443965517,1.79058908,7,"X,X,X,X","High"
"3521",3,"Tube",7,6.11170977,3.324353448,6,"X,X,Y,O","High"
"3522",3,"Tube",7,1.775023348,2.206657687,3,"X,X,Y,P","High"
"3523",3,"Tube",7,6.161997126,2.189295977,7,"X,X,Y,X","High"
"3524",3,"Tube",7,2.83045977,3.308787716,4,"X,Y,P,X","High"
"3525",3,"Tube",7,3.985272989,3.565014368,5,"X,Y,X,X","High"
"3526",3,"Tube",7,6.361350575,2.253951149,7,"X,Y,X,X","High"
"3527",3,"Tube",7,1.681632543,1.733715876,3,"Y,Lb,Y,Y","High"
"3528",3,"Tube",7,1.657686782,1.588841595,3,"Y,X,Lb,X","High"
"3529",3,"Tube",7,6.208692529,2.738864943,7,"Y,X,X,X","High"
"3530",3,"Tube",7,2.283884698,1.640325072,2,"Y,Y,X,X","High"
"3531",3,"Tube",8,2.01783115,1.863173217,3,"G,P,Db,W","High"
"3532",3,"Tube",8,2.449053857,1.812227074,2,"G,W,Db,G","High"
"3533",3,"Tube",8,2.752911208,3.659024745,4,"G,X,X,X","High"
"3534",3,"Tube",8,4.184861718,3.802765648,5,"G,X,X,X","High"
"3535",3,"Tube",8,1.619359534,2.429039301,3,"Lb,B,W,Db","High"
"3536",3,"Tube",8,6.418000364,2.798398836,7,"Lb,Lb,X,X","High"
"3537",3,"Tube",8,6.425278384,2.342916667,7,"Lb,Lb,X,X","High"
"3538",3,"Tube",8,1.530203785,3.824599709,4,"Lb,O,G,W","High"
"3539",3,"Tube",8,5.38694869,1.976588428,8,"Lb,O,X,X","High"
"3540",3,"Tube",8,1.601164483,1.815866084,3,"Lb,X,X,X","High"
"3541",3,"Tube",8,5.668364265,1.954754367,8,"Lb,X,X,X","High"
"3542",3,"Tube",8,5.627123362,2.039665211,8,"Lb,Y,W,P","High"
"3543",3,"Tube",8,2.265283843,1.772197962,2,"W,G,X,X","High"
"3544",3,"Tube",8,3.089519651,1.766739447,2,"X,Db,X,P","High"
"3545",3,"Tube",8,1.699417758,2.907569141,3,"X,Lb,X,G","High"
"3546",3,"Tube",8,2.02510917,3.668122271,4,"X,Lb,X,X","High"
"3547",3,"Tube",8,5.560407569,3.64992722,6,"X,Lb,X,X","High"
"3548",3,"Tube",8,5.57375,2.143982897,8,"X,Lb,X,X","High"
"3549",3,"Tube",8,5.627729258,3.775473071,6,"X,O,X,X","High"
"3550",3,"Tube",8,4.268558952,3.478893741,5,"X,P,X,X","High"
"3551",3,"Tube",8,3.211426492,3.75363901,5,"X,W,X,X","High"
"3552",3,"Tube",8,6.226346434,2.177947598,7,"X,X,Db,P","High"
"3553",3,"Tube",8,5.729015648,1.843158661,8,"X,X,O,Lb","High"
"3554",3,"Tube",8,5.38937409,3.890101892,6,"X,X,O,X","High"
"3555",3,"Tube",8,4.983624454,3.762736536,6,"X,X,P,P","High"
"3556",3,"Tube",8,1.755822416,1.837700146,3,"X,X,P,X","High"
"3557",3,"Tube",8,2.501819505,3.438864629,4,"X,X,X,P","High"
"3558",3,"Tube",8,6.551431951,2.296821325,7,"X,X,X,P","High"
"3559",3,"Tube",8,1.608442504,3.0713246,3,"X,X,X,X","High"
"3560",3,"Tube",8,1.692139738,3.569868996,4,"X,X,X,X","High"
"3561",3,"Tube",8,1.713973799,3.378820961,4,"X,X,X,X","High"
"3562",3,"Tube",8,1.794032023,2.676491994,3,"X,X,X,X","High"
"3563",3,"Tube",8,1.815866084,1.855895197,3,"X,X,X,X","High"
"3564",3,"Tube",8,1.872270742,2.161572052,3,"X,X,X,X","High"
"3565",3,"Tube",8,1.879548763,3.770014556,4,"X,X,X,X","High"
"3566",3,"Tube",8,1.897743814,3.897379913,4,"X,X,X,X","High"
"3567",3,"Tube",8,2.086972344,3.427947598,4,"X,X,X,X","High"
"3568",3,"Tube",8,2.177947598,3.748180495,4,"X,X,X,X","High"
"3569",3,"Tube",8,2.201601164,3.566229985,4,"X,X,X,X","High"
"3570",3,"Tube",8,2.361717613,2.043304221,2,"X,X,X,X","High"
"3571",3,"Tube",8,2.456331878,3.768195051,4,"X,X,X,X","High"
"3572",3,"Tube",8,2.514556041,1.764919942,2,"X,X,X,X","High"
"3573",3,"Tube",8,2.658296943,2.065138282,2,"X,X,X,X","High"
"3574",3,"Tube",8,2.663755459,3.65720524,4,"X,X,X,X","High"
"3575",3,"Tube",8,2.712882096,3.46797671,4,"X,X,X,X","High"
"3576",3,"Tube",8,2.820232897,1.754002911,2,"X,X,X,X","High"
"3577",3,"Tube",8,3.065866084,2.061499272,2,"X,X,X,X","High"
"3578",3,"Tube",8,3.065866084,3.491630277,5,"X,X,X,X","High"
"3579",3,"Tube",8,3.091339156,3.566229985,5,"X,X,X,X","High"
"3580",3,"Tube",8,3.111353712,3.857350801,5,"X,X,X,X","High"
"3581",3,"Tube",8,3.124090247,3.713609898,5,"X,X,X,X","High"
"3582",3,"Tube",8,3.165938865,3.458879185,5,"X,X,X,X","High"
"3583",3,"Tube",8,3.209606987,1.834061135,2,"X,X,X,X","High"
"3584",3,"Tube",8,3.298762737,3.524381368,5,"X,X,X,X","High"
"3585",3,"Tube",8,3.355167394,3.859170306,5,"X,X,X,X","High"
"3586",3,"Tube",8,3.422489083,3.538937409,5,"X,X,X,X","High"
"3587",3,"Tube",8,3.46069869,3.54985444,5,"X,X,X,X","High"
"3588",3,"Tube",8,3.515283843,3.739082969,5,"X,X,X,X","High"
"3589",3,"Tube",8,3.688136827,3.620815138,5,"X,X,X,X","High"
"3590",3,"Tube",8,3.719068413,3.489810771,5,"X,X,X,X","High"
"3591",3,"Tube",8,4.012008734,3.597161572,5,"X,X,X,X","High"
"3592",3,"Tube",8,4.448689956,3.604439592,5,"X,X,X,X","High"
"3593",3,"Tube",8,4.519650655,3.868267831,5,"X,X,X,X","High"
"3594",3,"Tube",8,5.360262009,3.566229985,6,"X,X,X,X","High"
"3595",3,"Tube",8,5.95705968,1.804343159,7,"X,X,X,X","High"
"3596",3,"Tube",8,6.245755095,2.936681223,7,"X,X,X,X","High"
"3597",3,"Tube",8,6.54172671,2.963367904,7,"X,X,X,X","High"
"3598",3,"Tube",8,3.573508006,3.700873362,5,"X,X,X,Y","High"
"3599",3,"Tube",8,1.537481805,2.913027656,3,"X,X,Y,Lb","High"
"3600",3,"Tube",8,6.519892649,2.545487627,7,"X,X,Y,X","High"
"3601",3,"Tube",8,3.300582242,3.733624454,5,"X,Y,X,W","High"
"3602",3,"Tube",8,4.754366812,3.542576419,6,"X,Y,X,X","High"
"3603",3,"Tube",8,5.320232897,3.740902475,6,"Y,W,O,G","High"
"3604",3,"Tube",8,6.211790393,3.604439592,6,"Y,X,X,O","High"
"3605",3,"Tube",8,2.066957787,2.030567686,2,"Y,X,X,P","High"
"3606",3,"Tube",8,3.964701601,3.475254731,5,"Y,X,X,X","High"
"3607",3,"Tube",8,2.752911208,1.861353712,2,"Y,Y,X,X","High"
"3608",3,"Tube",9,1.787414347,2.468474304,3,"G,Db,O,O","High"
"3609",3,"Tube",9,2.319177373,1.812396502,2,"G,Db,X,X","High"
"3610",3,"Tube",9,3.989412919,3.392814061,5,"G,Lb,Lb,P","High"
"3611",3,"Tube",9,2.796216988,3.476088508,4,"G,O,Lb,W","High"
"3612",3,"Tube",9,4.753153105,3.404710921,6,"G,P,Db,W","High"
"3613",3,"Tube",9,3.092433976,1.767189507,2,"G,W,Db,G","High"
"3614",3,"Tube",9,2.770044611,3.321436474,4,"G,X,W,X","High"
"3615",3,"Tube",9,3.972756959,3.280990364,5,"G,X,X,X","High"
"3616",3,"Tube",9,6.101593505,2.683203069,7,"G,X,X,X","High"
"3617",3,"Tube",9,1.701761242,2.944325482,3,"Lb,B,W,Db","High"
"3618",3,"Tube",9,5.031525696,3.497501784,6,"Lb,Lb,X,X","High"
"3619",3,"Tube",9,6.399000714,2.373899001,7,"Lb,O,X,X","High"
"3620",3,"Tube",9,1.461456103,3.032357245,3,"Lb,X,X,P","High"
"3621",3,"Tube",9,1.473352962,2.856293719,3,"Lb,X,X,X","High"
"3622",3,"Tube",9,6.07780157,2.331072448,7,"Lb,X,X,X","High"
"3623",3,"Tube",9,6.13490364,2.483345824,7,"Lb,Y,W,P","High"
"3624",3,"Tube",9,2.295383655,1.895669165,2,"W,G,G,W","High"
"3625",3,"Tube",9,1.554246966,2.50178444,3,"X,Lb,X,X","High"
"3626",3,"Tube",9,1.785033904,3.616465025,4,"X,Lb,X,X","High"
"3627",3,"Tube",9,2.392933619,1.631572091,2,"X,Lb,X,X","High"
"3628",3,"Tube",9,1.644659172,2.232928266,3,"X,O,X,X","High"
"3629",3,"Tube",9,6.325244468,1.843326196,7,"X,O,X,X","High"
"3630",3,"Tube",9,1.517367951,1.63870985,3,"X,P,X,X","High"
"3631",3,"Tube",9,2.514275517,1.814775161,2,"X,P,X,X","High"
"3632",3,"Tube",9,5.566857602,3.357125268,6,"X,P,X,X","High"
"3633",3,"Tube",9,3.743160243,3.261955746,5,"X,W,W,X","High"
"3634",3,"Tube",9,4.500951106,3.635497859,5,"X,W,X,X","High"
"3635",3,"Tube",9,1.896859386,3.523674161,4,"X,X,Db,P","High"
"3636",3,"Tube",9,2.560670949,3.678324411,4,"X,X,Lb,X","High"
"3637",3,"Tube",9,3.214966096,1.946823697,2,"X,X,O,O","High"
"3638",3,"Tube",9,1.923031763,3.687842612,4,"X,X,O,X","High"
"3639",3,"Tube",9,4.803117416,3.292885439,6,"X,X,P,W","High"
"3640",3,"Tube",9,3.157864026,3.378538544,5,"X,X,P,X","High"
"3641",3,"Tube",9,2.934213062,3.378538544,5,"X,X,W,Db","High"
"3642",3,"Tube",9,1.900428266,1.888531406,3,"X,X,W,Lb","High"
"3643",3,"Tube",9,3.483820485,3.614084582,5,"X,X,X,Lb","High"
"3644",3,"Tube",9,1.542350107,2.301927195,3,"X,X,X,X","High"
"3645",3,"Tube",9,1.64703783,3.108493933,4,"X,X,X,X","High"
"3646",3,"Tube",9,1.656554247,3.310135617,4,"X,X,X,X","High"
"3647",3,"Tube",9,1.710087438,2.062218059,3,"X,X,X,X","High"
"3648",3,"Tube",9,1.738638473,1.760051749,3,"X,X,X,X","High"
"3649",3,"Tube",9,1.777896146,3.326195575,4,"X,X,X,X","High"
"3650",3,"Tube",9,1.801689864,2.982392934,3,"X,X,X,X","High"
"3651",3,"Tube",9,1.82667202,1.729122056,3,"X,X,X,X","High"
"3652",3,"Tube",9,1.856411492,3.485604925,4,"X,X,X,X","High"
"3653",3,"Tube",9,2.036045682,1.648228051,2,"X,X,X,X","High"
"3654",3,"Tube",9,2.189507495,3.328574233,4,"X,X,X,X","High"
"3655",3,"Tube",9,2.228765168,1.548299429,2,"X,X,X,X","High"
"3656",3,"Tube",9,2.252557102,1.919462884,2,"X,X,X,X","High"
"3657",3,"Tube",9,2.264453961,1.555437188,2,"X,X,X,X","High"
"3658",3,"Tube",9,2.2751606,3.445158815,4,"X,X,X,X","High"
"3659",3,"Tube",9,2.289436117,3.252439329,4,"X,X,X,X","High"
"3660",3,"Tube",9,2.384605639,3.264334404,4,"X,X,X,X","High"
"3661",3,"Tube",9,2.469070307,1.614917916,2,"X,X,X,X","High"
"3662",3,"Tube",9,2.472639186,3.442778373,4,"X,X,X,X","High"
"3663",3,"Tube",9,2.50832798,3.535569236,4,"X,X,X,X","High"
"3664",3,"Tube",9,2.561861171,1.59350464,2,"X,X,X,X","High"
"3665",3,"Tube",9,2.633238758,1.874255889,2,"X,X,X,X","High"
"3666",3,"Tube",9,2.66773733,3.490364026,4,"X,X,X,X","High"
"3667",3,"Tube",9,2.687960385,1.674398644,2,"X,X,X,X","High"
"3668",3,"Tube",9,2.938972163,3.485604925,5,"X,X,X,X","High"
"3669",3,"Tube",9,2.968713419,1.657744468,2,"X,X,X,X","High"
"3670",3,"Tube",9,3.034141685,3.252439329,5,"X,X,X,X","High"
"3671",3,"Tube",9,3.264930407,3.490364026,5,"X,X,X,X","High"
"3672",3,"Tube",9,3.336307994,3.361884368,5,"X,X,X,X","High"
"3673",3,"Tube",9,3.367237687,3.485604925,5,"X,X,X,X","High"
"3674",3,"Tube",9,3.438615275,3.647394718,5,"X,X,X,X","High"
"3675",3,"Tube",9,3.540922555,3.395194504,5,"X,X,X,X","High"
"3676",3,"Tube",9,3.576611349,3.454675232,5,"X,X,X,X","High"
"3677",3,"Tube",9,3.845467523,3.6283601,5,"X,X,X,X","High"
"3678",3,"Tube",9,4.277301927,3.683083512,5,"X,X,X,X","High"
"3679",3,"Tube",9,5.236140257,3.433261956,6,"X,X,X,X","High"
"3680",3,"Tube",9,6.039734118,3.670592434,6,"X,X,X,X","High"
"3681",3,"Tube",9,6.299072091,2.212110992,7,"X,X,X,X","High"
"3682",3,"Tube",9,4.058410064,3.271472163,5,"X,X,X,Y","High"
"3683",3,"Tube",9,1.468593862,3.552225196,4,"X,X,Y,X","High"
"3684",3,"Tube",9,3.291100999,3.269093505,5,"X,Y,X,P","High"
"3685",3,"Tube",9,6.106352605,2.102664168,7,"Y,W,O,G","High"
"3686",3,"Tube",9,2.921127766,1.898049607,2,"Y,X,X,X","High"
"3687",3,"Tube",9,5.409826909,3.438021056,6,"Y,X,X,X","High"
"3688",3,"Tube",9,2.764097074,1.807637402,2,"Y,Y,X,X","High"
"3689",3,"Tube",10,1.698464723,1.966643269,3,"G,Db,G,W","High"
"3690",3,"Tube",10,3.459922606,3.563714903,5,"G,G,Y,B","High"
