"Colony","Day","Nest","Bin","PropBrood","Density","Corner"
12,6,"Circle",7,0.254545454545455,"Low","N"
12,6,"Circle",8,0.145454545454545,"Low","N"
12,8,"Circle",1,0.0062111801242236,"Low","Y"
12,8,"Circle",2,0.0124223602484472,"Low","N"
12,8,"Circle",3,0.105590062111801,"Low","N"
12,8,"Circle",4,0.124223602484472,"Low","N"
12,8,"Circle",5,0.15527950310559,"Low","N"
12,8,"Circle",6,0.161490683229814,"Low","N"
12,8,"Circle",7,0.260869565217391,"Low","N"
12,8,"Circle",8,0.173913043478261,"Low","N"
12,9,"Circle",1,0.00628930817610063,"Low","Y"
12,9,"Circle",2,0.0314465408805031,"Low","N"
12,9,"Circle",3,0.0943396226415094,"Low","N"
12,9,"Circle",4,0.19496855345912,"Low","N"
12,9,"Circle",5,0.188679245283019,"Low","N"
12,9,"Circle",6,0.188679245283019,"Low","N"
12,9,"Circle",7,0.163522012578616,"Low","N"
12,9,"Circle",8,0.132075471698113,"Low","N"
12,10,"Circle",1,0.0127388535031847,"Low","Y"
12,10,"Circle",2,0.0382165605095541,"Low","N"
12,10,"Circle",3,0.101910828025478,"Low","N"
12,10,"Circle",4,0.171974522292994,"Low","N"
12,10,"Circle",5,0.140127388535032,"Low","N"
12,10,"Circle",6,0.159235668789809,"Low","N"
12,10,"Circle",7,0.261146496815287,"Low","N"
12,10,"Circle",8,0.114649681528662,"Low","N"
12,11,"Circle",1,0.00578034682080925,"Low","Y"
12,11,"Circle",2,0.023121387283237,"Low","N"
12,11,"Circle",3,0.127167630057803,"Low","N"
12,11,"Circle",4,0.225433526011561,"Low","N"
12,11,"Circle",5,0.15606936416185,"Low","N"
12,11,"Circle",6,0.121387283236994,"Low","N"
12,11,"Circle",7,0.213872832369942,"Low","N"
12,11,"Circle",8,0.127167630057803,"Low","N"
12,12,"Circle",1,0.00581395348837209,"Low","Y"
12,12,"Circle",2,0.0290697674418605,"Low","N"
12,12,"Circle",3,0.0813953488372093,"Low","N"
12,12,"Circle",4,0.156976744186047,"Low","N"
12,12,"Circle",5,0.180232558139535,"Low","N"
12,12,"Circle",6,0.133720930232558,"Low","N"
12,12,"Circle",7,0.290697674418605,"Low","N"
12,12,"Circle",8,0.122093023255814,"Low","N"
13,3,"Tube",1,0,"Low","Y"
13,3,"Tube",2,0,"Low","N"
13,3,"Tube",3,0.298507462686567,"Low","Y"
13,3,"Tube",4,0.223880597014925,"Low","Y"
13,3,"Tube",5,0.313432835820896,"Low","N"
13,3,"Tube",6,0.164179104477612,"Low","Y"
13,3,"Tube",7,0,"Low","Y"
13,3,"Tube",8,0,"Low","N"
13,4,"Tube",1,0,"Low","Y"
13,4,"Tube",2,0,"Low","N"
13,4,"Tube",3,0.23728813559322,"Low","Y"
13,4,"Tube",4,0.271186440677966,"Low","Y"
13,4,"Tube",5,0.288135593220339,"Low","N"
13,4,"Tube",6,0.203389830508475,"Low","Y"
13,4,"Tube",7,0,"Low","Y"
13,4,"Tube",8,0,"Low","N"
13,7,"Tube",1,0,"Low","Y"
13,7,"Tube",2,0,"Low","N"
13,7,"Tube",3,0.214285714285714,"Low","Y"
13,7,"Tube",4,0.257142857142857,"Low","Y"
13,7,"Tube",5,0.228571428571429,"Low","N"
13,7,"Tube",6,0.271428571428571,"Low","Y"
13,7,"Tube",7,0.0285714285714286,"Low","Y"
13,7,"Tube",8,0,"Low","N"
13,8,"Tube",1,0,"Low","Y"
13,8,"Tube",2,0,"Low","N"
13,8,"Tube",3,0.175438596491228,"Low","Y"
13,8,"Tube",4,0.31578947368421,"Low","Y"
13,8,"Tube",5,0.210526315789474,"Low","N"
13,8,"Tube",6,0.298245614035088,"Low","Y"
13,8,"Tube",7,0,"Low","Y"
13,8,"Tube",8,0,"Low","N"
13,9,"Tube",1,0,"Low","Y"
13,9,"Tube",2,0,"Low","N"
13,9,"Tube",3,0.153846153846154,"Low","Y"
13,9,"Tube",4,0.353846153846154,"Low","Y"
13,9,"Tube",5,0.261538461538462,"Low","N"
13,9,"Tube",6,0.230769230769231,"Low","Y"
13,9,"Tube",7,0,"Low","Y"
13,9,"Tube",8,0,"Low","N"
13,10,"Tube",1,0.0625,"Low","Y"
13,10,"Tube",2,0.03125,"Low","N"
13,10,"Tube",3,0.015625,"Low","Y"
13,10,"Tube",4,0.3125,"Low","Y"
13,10,"Tube",5,0.265625,"Low","N"
13,10,"Tube",6,0.234375,"Low","Y"
13,10,"Tube",7,0.046875,"Low","Y"
13,10,"Tube",8,0.03125,"Low","N"
13,11,"Tube",1,0,"Low","Y"
13,11,"Tube",2,0,"Low","N"
13,11,"Tube",3,0.220338983050847,"Low","Y"
13,11,"Tube",4,0.23728813559322,"Low","Y"
13,11,"Tube",5,0.305084745762712,"Low","N"
13,11,"Tube",6,0.23728813559322,"Low","Y"
13,11,"Tube",7,0,"Low","Y"
13,11,"Tube",8,0,"Low","N"
13,12,"Tube",1,0.0754716981132075,"Low","Y"
13,12,"Tube",2,0.0377358490566038,"Low","N"
13,12,"Tube",3,0.0377358490566038,"Low","Y"
13,12,"Tube",4,0.113207547169811,"Low","Y"
13,12,"Tube",5,0.283018867924528,"Low","N"
13,12,"Tube",6,0.39622641509434,"Low","Y"
13,12,"Tube",7,0.0377358490566038,"Low","Y"
13,12,"Tube",8,0.0188679245283019,"Low","N"
13,13,"Tube",1,0,"Low","Y"
13,13,"Tube",2,0.0169491525423729,"Low","N"
13,13,"Tube",3,0.101694915254237,"Low","Y"
13,13,"Tube",4,0.372881355932203,"Low","Y"
13,13,"Tube",5,0.135593220338983,"Low","N"
13,13,"Tube",6,0.372881355932203,"Low","Y"
13,13,"Tube",7,0,"Low","Y"
