"Colony","Nest","Day","ScaledX","ScaledY","Bin","ScaledDist","Density","WorkerType","Corner"
7,"Tube",8,2.372262774,1.545012165,2,0.291628818077635,"High","Worker","N"
7,"Tube",8,2.437145174,2.958907137,4,0.442007288239601,"High","Worker","Y"
7,"Tube",8,2.053258313,2.945391322,4,0.437463579232597,"High","Worker","Y"
7,"Tube",8,2.147877129,2.02351987,3,0.337238962994543,"High","Worker","Y"
7,"Tube",8,2.812921736,1.7281691,2,0.248850455894736,"High","Worker","N"
7,"Tube",8,3.77601987,2.852798054,5,0.569683341000562,"High","Worker","N"
7,"Tube",8,3.513112328,2.872398621,5,0.541188069298303,"High","Worker","N"
7,"Tube",8,4.343740876,2.963639497,5,0.633925979814386,"High","Worker","N"
7,"Tube",8,2.553392133,1.628817924,2,0.273173825062319,"High","Worker","N"
7,"Tube",9,2.013565891,1.748062016,3,0.334632897185509,"High","Worker","Y"
7,"Tube",9,3.598837209,2.965116279,5,0.552692394368901,"High","Worker","N"
7,"Tube",9,3.326874031,1.564598837,2,0.189702996475539,"High","Worker","N"
7,"Tube",9,2.887596899,1.531007752,2,0.234633982516792,"High","Worker","N"
7,"Tube",9,4.563953488,2.860465116,5,0.656796836096264,"High","Worker","N"
7,"Tube",9,4.881782946,2.932170543,6,0.69276454469364,"High","Worker","Y"
7,"Tube",9,5.649224806,2.474806202,7,0.794558795555189,"High","Worker","Y"
7,"Tube",9,2.497416667,1.65826938,2,0.279954641792856,"High","Worker","N"
7,"Tube",9,2.30620155,1.748707364,2,0.303007577545417,"High","Worker","N"
7,"Tube",9,2.569767442,1.552325581,2,0.26992623738203,"High","Worker","N"
7,"Tube",9,2.187339147,1.485141473,3,0.311625107222223,"High","Worker","Y"
7,"Tube",9,2.270025194,1.622093023,3,0.304025851707302,"High","Worker","Y"
7,"Tube",9,5.602713178,2.796511628,6,0.771524447728645,"High","Worker","Y"
7,"Tube",9,2.259689922,2.821060078,4,0.420903423729274,"High","Worker","Y"
7,"Tube",9,2.450905039,2.777131783,4,0.426267143222834,"High","Worker","Y"
7,"Tube",9,2.841085271,1.492248062,2,0.239181022291051,"High","Worker","N"
7,"Tube",9,2.029715116,1.831395349,3,0.335680326898254,"High","Worker","Y"
7,"Tube",9,1.988372093,1.691860465,3,0.336188370085823,"High","Worker","Y"
7,"Tube",9,2.040052326,1.539405039,3,0.328349658948362,"High","Worker","Y"
7,"Tube",9,2.153746124,2.976098837,4,0.43902279061349,"High","Worker","Y"
7,"Tube",9,2.197674419,1.609172481,3,0.31176865168943,"High","Worker","Y"
7,"Tube",9,2.215761628,1.81330814,3,0.315279432806472,"High","Worker","Y"
7,"Tube",9,2.259689922,2.505813953,3,0.385939847361883,"High","Worker","Y"
7,"Tube",9,3.001292636,2.854651163,4,0.485351319831142,"High","Worker","Y"
7,"Tube",9,3.177001938,2.911498062,4,0.505878291371105,"High","Worker","Y"
7,"Tube",9,3.381137597,1.551680233,2,0.184021248479117,"High","Worker","N"
7,"Tube",9,4.029069767,3.019379845,5,0.600654955104413,"High","Worker","N"
7,"Tube",9,4.292635659,2.957364341,5,0.628204933167162,"High","Worker","N"
7,"Tube",9,5.71124031,2.265503876,7,0.817047370130352,"High","Worker","Y"
7,"Tube",9,3.135658915,1.479327519,2,0.206496527129056,"High","Worker","N"
7,"Tube",9,2.047804264,2.477389535,3,0.387710826468729,"High","Worker","Y"
7,"Tube",9,2.97545155,1.706718992,2,0.231453962616378,"High","Worker","N"
7,"Tube",9,2.435401163,2.952843023,4,0.4413123408158,"High","Worker","Y"
7,"Tube",9,2.667959302,2.877906977,4,0.452388891900447,"High","Worker","Y"
7,"Tube",9,5.381782946,2.939922481,6,0.748145294467652,"High","Worker","Y"
7,"Tube",9,2.73255814,2.80297093,4,0.455173429905051,"High","Worker","Y"
7,"Tube",9,5.319767442,2.819767442,6,0.740244973808889,"High","Worker","Y"
7,"Tube",9,3.143410853,1.608527132,2,0.209877897345487,"High","Worker","N"
7,"Tube",9,2.127906977,1.728036822,3,0.321737900905405,"High","Worker","Y"
7,"Tube",9,3.293281008,1.737726744,2,0.205839456383643,"High","Worker","N"
7,"Tube",9,2.696381783,1.520672481,2,0.255518265786498,"High","Worker","N"
7,"Tube",9,2.748062016,1.67571124,2,0.25357525824571,"High","Worker","N"
7,"Tube",9,2.885013566,2.740955426,4,0.469879616894071,"High","Worker","Y"
7,"Tube",9,2.476744186,1.46447093,2,0.279380842444465,"High","Worker","N"
7,"Tube",10,2.188940092,2.110854455,3,0.344057799968104,"High","Worker","Y"
7,"Tube",10,5.560675883,2.098694316,7,0.827708457102965,"High","Worker","Y"
7,"Tube",10,3.062596006,1.600743088,2,0.217808287063545,"High","Worker","N"
7,"Tube",10,3.113799923,1.490654762,2,0.209090843653087,"High","Worker","N"
7,"Tube",10,2.22734255,2.292626728,3,0.362734565639107,"High","Worker","Y"
7,"Tube",10,3.328212366,2.94546851,5,0.523067193160031,"High","Worker","N"
7,"Tube",10,4.97311828,2.930746928,6,0.702841320968753,"High","Worker","Y"
7,"Tube",10,2.1146947,2.894264593,4,0.43062330010469,"High","Worker","Y"
7,"Tube",10,2.403993856,1.634663978,2,0.289589088240688,"High","Worker","N"
7,"Tube",10,2.465437788,1.470814132,2,0.280667395341591,"High","Worker","N"
7,"Tube",10,2.465437788,1.470814132,2,0.280667395341591,"High","Worker","N"
7,"Tube",10,3.271889401,3.027394393,5,0.520088545597815,"High","Worker","N"
7,"Tube",10,2.19406106,1.747311828,3,0.315051689376377,"High","Worker","Y"
7,"Tube",10,2.037889785,1.852279186,3,0.335370891723748,"High","Worker","Y"
7,"Tube",10,2.647210061,1.555299539,2,0.261450440951003,"High","Worker","N"
7,"Tube",10,2.035330261,1.565539555,3,0.329126294673894,"High","Worker","Y"
7,"Tube",10,2.096774194,1.488734639,3,0.321701107788885,"High","Worker","Y"
7,"Tube",10,2.196620584,1.944445084,3,0.326912777330888,"High","Worker","Y"
7,"Tube",10,2.29390745,1.982847542,3,0.327676363616971,"High","Worker","Y"
7,"Tube",10,2.60624616,2.988991935,4,0.455161187659911,"High","Worker","Y"
7,"Tube",10,2.757296467,1.455453149,2,0.248176571273254,"High","Worker","N"
7,"Tube",10,3.287250384,2.796979647,5,0.515020798174179,"High","Worker","N"
7,"Tube",10,4.353557988,2.900024962,5,0.634024617650356,"High","Worker","N"
7,"Tube",10,5.624679339,2.444316436,7,0.795279056810671,"High","Worker","Y"
7,"Tube",10,5.655401306,2.585124808,7,0.787909308392311,"High","Worker","Y"
7,"Tube",10,5.755247696,2.769456605,6,0.788344415282006,"High","Worker","Y"
7,"Tube",10,4.197388633,2.876983487,5,0.616479761374358,"High","Worker","N"
7,"Tube",10,2.785458909,1.616743472,2,0.247747521052585,"High","Worker","N"
7,"Tube",10,3.216205837,1.649385561,2,0.205187337181662,"High","Worker","N"
7,"Tube",10,2.043010753,2.451357527,3,0.385190639623169,"High","Worker","Y"
7,"Tube",10,3.346774194,1.616104071,2,0.191702993973024,"High","Worker","N"
7,"Tube",10,2.334869432,2.776497696,4,0.419026354428099,"High","Worker","Y"
7,"Tube",10,2.888504224,1.721069508,2,0.240847824700195,"High","Worker","N"
7,"Tube",10,2.050691244,2.758577189,4,0.417283378770254,"High","Worker","Y"
7,"Tube",10,5.619560292,2.267665131,7,0.811895388248247,"High","Worker","Y"
7,"Tube",10,2.465437788,1.470814132,2,0.280667395341591,"High","Worker","N"
7,"Tube",10,2.465437788,1.470814132,2,0.280667395341591,"High","Worker","N"
7,"Tube",10,2.04813172,1.926522657,3,0.337658857457722,"High","Worker","Y"
7,"Tube",10,2.378392857,1.734510369,2,0.294847047865146,"High","Worker","N"
7,"Tube",10,2.109575653,1.64234447,3,0.321996927454674,"High","Worker","Y"
7,"Tube",10,2.16077765,2.996672427,4,0.441204427442175,"High","Worker","Y"
7,"Tube",10,2.186380568,2.540961982,3,0.390714084844246,"High","Worker","Y"
7,"Tube",10,4.93983679,2.823220046,6,0.698113910816278,"High","Worker","Y"
7,"Tube",11,2.218364198,1.542567515,3,0.308628024768597,"High","Worker","Y"
7,"Tube",11,3.913966049,2.86136767,5,0.58500587594835,"High","Worker","N"
7,"Tube",11,5.781892361,2.211290509,7,0.826485216174688,"High","Worker","Y"
7,"Tube",11,2.215792824,2.40933642,3,0.375758746442541,"High","Worker","Y"
7,"Tube",11,2.061471836,2.069830247,3,0.347057076923375,"High","Worker","Y"
7,"Tube",11,5.676440972,2.73855517,6,0.779477613840596,"High","Worker","Y"
7,"Tube",11,2.017746914,2.36046875,3,0.377054601349656,"High","Worker","Y"
7,"Tube",11,4.963991127,2.890302855,6,0.701385606468996,"High","Worker","Y"
7,"Tube",11,2.115484182,2.602237654,3,0.398898203317861,"High","Worker","Y"
7,"Tube",11,2.735339506,1.52970679,2,0.251348158163214,"High","Worker","N"
7,"Tube",11,2.865225694,1.496271219,2,0.236560152209985,"High","Worker","N"
7,"Tube",11,2.849793596,1.70203125,2,0.24394901303997,"High","Worker","N"
7,"Tube",11,2.051182485,1.676311728,3,0.329012916544814,"High","Worker","Y"
7,"Tube",11,2.148919753,2.748842593,4,0.414059873815787,"High","Worker","Y"
7,"Tube",11,2.169496528,1.768904321,3,0.3182812158961,"High","Worker","Y"
7,"Tube",11,2.172067901,2.810570988,4,0.420509138913363,"High","Worker","Y"
7,"Tube",11,2.202932099,2.504500386,3,0.38643437924717,"High","Worker","Y"
7,"Tube",11,2.280092593,1.98238233,3,0.327763311029229,"High","Worker","Y"
7,"Tube",11,2.583589892,2.885160108,4,0.445283247026235,"High","Worker","Y"
7,"Tube",11,2.642746914,1.465407022,2,0.260949259475757,"High","Worker","N"
7,"Tube",11,2.755916281,2.82085841,4,0.458303751871641,"High","Worker","Y"
7,"Tube",11,3.078703704,1.465407022,2,0.212598536570577,"High","Worker","N"
7,"Tube",11,3.109567901,1.496271219,2,0.20965945687012,"High","Worker","N"
7,"Tube",11,5.694444444,2.298740355,7,0.812937593578736,"High","Worker","Y"
7,"Tube",11,5.69958912,2.571373457,7,0.793002782953254,"High","Worker","Y"
7,"Tube",11,3.002829861,2.846579861,4,0.48526287284341,"High","Worker","Y"
7,"Tube",11,5.545268133,2.460777392,7,0.788959048867312,"High","Worker","Y"
7,"Tube",11,2.233796296,1.874357639,3,0.31813832728397,"High","Worker","Y"
7,"Tube",11,2.256944444,3.000900849,4,0.440895186627181,"High","Worker","Y"
7,"Tube",11,3.045268133,1.65316358,2,0.221862654268475,"High","Worker","N"
7,"Tube",11,2.581018519,2.753987269,4,0.437487259548683,"High","Worker","Y"
7,"Tube",11,2.14634838,1.658308256,3,0.318247022170238,"High","Worker","Y"
7,"Tube",11,2.485854552,1.648018904,2,0.280962447475505,"High","Worker","N"
7,"Tube",11,4.513246528,2.923096065,5,0.651958749019639,"High","Worker","N"
7,"Tube",11,2.110339506,1.470549769,3,0.320111742788518,"High","Worker","Y"
7,"Tube",11,4.32548804,2.86136767,5,0.630430441087805,"High","Worker","N"
7,"Tube",11,2.282663966,2.303883102,3,0.363385113091031,"High","Worker","Y"
7,"Tube",11,2.370113812,1.465407022,2,0.291230138881391,"High","Worker","N"
7,"Tube",11,3.217592593,1.434542824,2,0.196951460249388,"High","Worker","N"
7,"Tube",11,4.948559028,1.630015432,8,0.916164434089303,"High","Worker","N"
7,"Tube",11,2.683898534,2.905734954,4,0.455566549456986,"High","Worker","Y"
7,"Tube",11,3.649048997,2.923096065,5,0.557105763490524,"High","Worker","N"
7,"Tube",12,3.107638889,2.937885802,4,0.499487418593546,"High","Worker","Y"
7,"Tube",12,5.105453318,2.905734954,6,0.717203588286088,"High","Worker","Y"
7,"Tube",12,2.624099151,2.945601852,4,0.453109668875195,"High","Worker","Y"
7,"Tube",12,5.601851852,1.896219136,7,0.850674925441607,"High","Worker","Y"
7,"Tube",12,3.386059028,1.542567515,2,0.182955222066316,"High","Worker","N"
7,"Tube",12,2.140561343,1.785623071,3,0.322728453117077,"High","Worker","Y"
7,"Tube",12,5.648148148,2.402907022,7,0.800518169702603,"High","Worker","Y"
7,"Tube",12,4.493312114,2.844006559,5,0.648807509169006,"High","Worker","N"
7,"Tube",12,3.647119985,2.78742284,5,0.554567802228674,"High","Worker","N"
7,"Tube",12,2.665252701,1.482123843,2,0.258562541646333,"High","Worker","N"
7,"Tube",12,3.221450617,1.444830247,2,0.19659034461105,"High","Worker","N"
7,"Tube",12,5.514403935,2.943030478,6,0.762856404035908,"High","Worker","Y"
7,"Tube",12,2.009388503,2.883873457,4,0.431916310406032,"High","Worker","Y"
7,"Tube",12,2.14570409,1.909079861,3,0.327674756303764,"High","Worker","Y"
7,"Tube",12,2.158564815,2.981610725,4,0.439568621813257,"High","Worker","Y"
7,"Tube",12,2.243441358,1.993956404,3,0.329837300023574,"High","Worker","Y"
7,"Tube",12,2.34375,1.51298804,2,0.294460541997744,"High","Worker","N"
7,"Tube",12,2.688400849,1.705889275,2,0.26092460534752,"High","Worker","N"
7,"Tube",12,2.917953318,1.485981867,2,0.230609081114428,"High","Worker","N"
7,"Tube",12,4.382716049,2.939172454,5,0.637811578021738,"High","Worker","N"
7,"Tube",12,4.768518519,2.934027778,6,0.680277556015439,"High","Worker","Y"
7,"Tube",12,4.843107639,1.633873457,8,0.927126457182753,"High","Worker","N"
7,"Tube",12,5.594135802,2.099407793,7,0.828547323523633,"High","Worker","Y"
7,"Tube",12,5.712447917,2.876157407,6,0.784208673192862,"High","Worker","Y"
7,"Tube",12,2.292309028,1.762474923,3,0.304897911038931,"High","Worker","Y"
7,"Tube",12,3.480580633,2.971321373,5,0.540146805693629,"High","Worker","N"
7,"Tube",12,2.08912037,2.54179591,3,0.393112441596601,"High","Worker","Y"
7,"Tube",12,2.485210262,1.610725309,2,0.280227002090868,"High","Worker","N"
7,"Tube",12,2.101981096,1.461548997,3,0.321009058275809,"High","Worker","Y"
7,"Tube",12,2.063400849,2.312885802,3,0.370107868057574,"High","Worker","Y"
7,"Tube",12,2.292309028,2.783564815,4,0.416657735661967,"High","Worker","Y"
7,"Tube",12,2.045395448,1.649305556,3,0.329166675664677,"High","Worker","Y"
7,"Tube",12,2.161136188,2.08912037,3,0.342964307606417,"High","Worker","Y"
7,"Tube",12,2.364326775,1.494984568,2,0.292038647828232,"High","Worker","N"
7,"Tube",12,2.248586034,2.348894676,3,0.368649480960713,"High","Worker","Y"
7,"Tube",12,2.744984568,1.626157407,2,0.252365769948554,"High","Worker","N"
7,"Tube",12,4.068929398,2.905734954,5,0.602753886144141,"High","Worker","N"
7,"Tube",12,4.660493827,2.851722608,6,0.667396160808728,"High","Worker","Y"
7,"Tube",13,5.685142417,2.73287144,6,0.780427555460599,"High","Worker","Y"
7,"Tube",13,3.297407621,1.636514627,2,0.197235603686503,"High","Worker","N"
7,"Tube",13,3.165255966,2.894534257,4,0.504090372711021,"High","Worker","Y"
7,"Tube",13,2.156787914,2.371054657,3,0.372833162165015,"High","Worker","Y"
7,"Tube",13,2.766229792,1.685271363,2,0.251994383246877,"High","Worker","N"
7,"Tube",13,2.023350654,2.512188222,3,0.392287131081019,"High","Worker","Y"
7,"Tube",13,2.159353349,1.444701694,3,0.314589879276653,"High","Worker","Y"
7,"Tube",13,4.68052348,2.743777906,6,0.668843249219815,"High","Worker","Y"
7,"Tube",13,2.466641647,1.717988838,2,0.284899508643755,"High","Worker","N"
7,"Tube",13,2.051578137,1.81678214,3,0.332985880151316,"High","Worker","Y"
7,"Tube",13,3.284578522,1.438928022,2,0.189543056271121,"High","Worker","N"
7,"Tube",13,2.069540031,2.016936105,3,0.342069690804108,"High","Worker","Y"
7,"Tube",13,2.133693226,1.809083911,3,0.323857699645245,"High","Worker","Y"
7,"Tube",13,2.20810816,2.781626251,4,0.416888048405792,"High","Worker","Y"
7,"Tube",13,2.474980754,1.675648576,2,0.282823520764083,"High","Worker","N"
7,"Tube",13,2.841930331,2.961252887,4,0.473733154392205,"High","Worker","Y"
7,"Tube",13,2.874005004,1.544135874,2,0.236376891705308,"High","Worker","N"
7,"Tube",13,2.935590839,1.562099692,2,0.23008505804217,"High","Worker","N"
7,"Tube",13,3.013856813,2.840646651,4,0.486264856358601,"High","Worker","Y"
7,"Tube",13,3.430844881,1.626250962,2,0.187100777043,"High","Worker","N"
7,"Tube",13,3.584809469,2.784834488,5,0.547649558989772,"High","Worker","N"
7,"Tube",13,5.759559276,2.250448422,7,0.821508937459222,"High","Worker","Y"
7,"Tube",13,2.395433025,1.703874134,2,0.292158689572219,"High","Worker","N"
7,"Tube",13,4.921734026,2.838722094,6,0.696228324899788,"High","Worker","Y"
7,"Tube",13,2.78419361,1.45432448,2,0.245183714241233,"High","Worker","N"
7,"Tube",13,2.195279061,1.873235181,3,0.320903326228905,"High","Worker","Y"
7,"Tube",13,2.451886066,1.608929946,2,0.283840486353453,"High","Worker","N"
7,"Tube",13,2.218373749,2.553246728,3,0.391595777679775,"High","Worker","Y"
7,"Tube",13,5.207852194,2.945856428,6,0.728969754232661,"High","Worker","Y"
7,"Tube",13,5.620991147,2.507057352,7,0.78980644060587,"High","Worker","Y"
7,"Tube",13,2.090069284,1.665382987,3,0.324547122631877,"High","Worker","Y"
7,"Tube",13,2.554528483,2.812419169,4,0.437844370116575,"High","Worker","Y"
7,"Tube",13,2.064409161,2.861175905,4,0.428047513252009,"High","Worker","Y"
7,"Tube",13,2.377469207,2.848344881,4,0.428108949399338,"High","Worker","Y"
7,"Tube",13,4.557351809,2.88491147,5,0.656339602111554,"High","Worker","N"
7,"Tube",13,3.033102386,1.45432448,2,0.217552090090232,"High","Worker","N"
7,"Tube",13,3.269182063,1.559532333,2,0.194930159060621,"High","Worker","N"
7,"Tube",13,2.704643957,1.515910316,2,0.254544748056895,"High","Worker","N"
7,"Tube",13,3.151141263,1.680138568,2,0.213082005684357,"High","Worker","N"
8,"Tube",4,4.666891027,0.93539624,7,0.786802648675028,"High","Worker","Y"
8,"Tube",4,4.584790769,1.368775051,6,0.708339250424957,"High","Worker","Y"
8,"Tube",4,2.965007003,0.835800695,3,0.29363762827012,"High","Worker","Y"
8,"Tube",4,2.995289637,1.12651398,3,0.336106300648428,"High","Worker","Y"
8,"Tube",4,3.023553429,1.288021361,4,0.370348759212082,"High","Worker","Y"
8,"Tube",4,3.086137539,0.702557106,3,0.263100017918302,"High","Worker","Y"
8,"Tube",4,3.281965238,1.326379364,4,0.427138972607338,"High","Worker","Y"
8,"Tube",4,3.393001562,0.755047005,2,0.200182818052949,"High","Worker","N"
8,"Tube",4,3.580753892,0.803499219,2,0.178897676248168,"High","Worker","N"
8,"Tube",4,3.590848104,0.75100932,2,0.167388035336552,"High","Worker","N"
8,"Tube",4,3.635262633,1.360699682,5,0.503753594921777,"High","Worker","N"
8,"Tube",4,4.115747091,1.356661998,5,0.607065149163052,"High","Worker","N"
8,"Tube",4,4.155114515,0.708613633,8,0.888616623000312,"High","Worker","N"
8,"Tube",4,3.017496902,0.882234067,3,0.283786746038545,"High","Worker","Y"
8,"Tube",5,2.948557089,0.839606859,3,0.297282396325016,"High","Worker","Y"
8,"Tube",5,2.964240903,1.390631535,4,0.393516232485885,"High","Worker","Y"
8,"Tube",5,3.089711418,0.750731911,3,0.263494621441476,"High","Worker","Y"
8,"Tube",5,3.21622752,0.823923045,2,0.241149621073481,"High","Worker","N"
8,"Tube",5,3.335424509,0.809284818,2,0.216341958493543,"High","Worker","N"
8,"Tube",5,3.358427436,1.389585947,4,0.446293523004729,"High","Worker","Y"
8,"Tube",5,3.410706817,0.729820159,2,0.194773496186556,"High","Worker","N"
8,"Tube",5,3.73483898,1.472187369,5,0.529378869508109,"High","Worker","N"
8,"Tube",5,2.909870347,1.02363028,3,0.322081053094779,"High","Worker","Y"
8,"Tube",6,3.076446975,1.315138508,4,0.383687168173632,"High","Worker","Y"
8,"Tube",6,3.435308419,0.706037204,2,0.188335786907783,"High","Worker","N"
8,"Tube",6,3.517805302,0.743160802,2,0.175245490096757,"High","Worker","N"
8,"Tube",6,4.109033656,0.728723847,8,0.897372180182223,"High","Worker","N"
8,"Tube",6,4.434896347,0.7094732,8,0.834264299466141,"High","Worker","N"
8,"Tube",6,4.621887908,0.694349458,7,0.835567193530138,"High","Worker","Y"
8,"Tube",6,4.685136206,1.113021143,7,0.753686474137976,"High","Worker","Y"
8,"Tube",6,3.867385847,1.333700307,5,0.553240859350427,"High","Worker","N"
8,"Tube",6,4.636669287,1.102709033,7,0.750660286029911,"High","Worker","Y"
8,"Tube",6,4.287088743,1.423071243,6,0.645134955165832,"High","Worker","Y"
8,"Tube",7,3.004829311,0.769667107,3,0.282243039892227,"High","Worker","Y"
8,"Tube",7,3.232747548,0.714285106,2,0.231808189342009,"High","Worker","N"
8,"Tube",7,3.262568626,0.7888378,2,0.229139167130432,"High","Worker","N"
8,"Tube",7,3.403153707,0.71854526,2,0.195706350361577,"High","Worker","N"
8,"Tube",7,3.420194323,0.81013857,2,0.200785328578505,"High","Worker","N"
8,"Tube",7,4.343226973,0.797358108,8,0.845263391827836,"High","Worker","N"
8,"Tube",7,4.607356519,1.348338732,6,0.713016416580981,"High","Worker","Y"
8,"Tube",7,2.962227771,1.018886115,3,0.315566730372116,"High","Worker","Y"
8,"Tube",8,4.037771517,1.401116691,5,0.591100272132559,"High","Worker","N"
8,"Tube",8,2.880702604,0.998137518,3,0.322028016246021,"High","Worker","Y"
8,"Tube",8,2.912621747,1.391141959,4,0.395615405606601,"High","Worker","Y"
8,"Tube",8,2.928581318,1.219576569,4,0.358877396227567,"High","Worker","Y"
8,"Tube",8,3.064237673,1.30735421,4,0.380560971823457,"High","Worker","Y"
8,"Tube",8,3.126081012,0.767721209,2,0.256421981239556,"High","Worker","N"
8,"Tube",8,3.156005208,0.691913245,2,0.24790220830659,"High","Worker","N"
8,"Tube",8,3.328568071,0.73380712,2,0.212138407457526,"High","Worker","N"
8,"Tube",8,3.407368454,0.692910719,2,0.193819807868642,"High","Worker","N"
8,"Tube",8,3.500133462,0.782683307,2,0.183770461619046,"High","Worker","N"
8,"Tube",8,3.590903523,0.746774271,2,0.166508824390945,"High","Worker","N"
8,"Tube",8,4.594361563,0.964223429,7,0.777043844571372,"High","Worker","Y"
8,"Tube",9,4.541311544,0.716972426,7,0.8294155187867,"High","Worker","Y"
8,"Tube",9,2.896107769,1.259585808,4,0.369232592441226,"High","Worker","Y"
8,"Tube",9,2.956880468,1.038199548,3,0.319855547570393,"High","Worker","Y"
8,"Tube",9,3.029953127,0.850092852,3,0.276709988236216,"High","Worker","Y"
8,"Tube",9,3.193459903,0.728547454,2,0.240625863206591,"High","Worker","N"
8,"Tube",9,3.393141627,0.754592897,2,0.20011877372336,"High","Worker","N"
8,"Tube",9,3.512516571,1.318188053,5,0.47654251726776,"High","Worker","N"
8,"Tube",9,4.699754652,1.405006194,6,0.733585250378076,"High","Worker","Y"
8,"Tube",9,3.258573508,1.35291531,4,0.423372680374853,"High","Worker","Y"
8,"Tube",11,4.580930559,0.798136254,7,0.812312456252057,"High","Worker","Y"
8,"Tube",11,4.696354236,0.75091694,7,0.826795076693858,"High","Worker","Y"
8,"Tube",11,2.946616992,1.30902365,4,0.376742109463272,"High","Worker","Y"
8,"Tube",11,3.034498037,1.002753279,3,0.308707995865975,"High","Worker","Y"
8,"Tube",11,3.163038846,0.711567512,2,0.246707159621191,"High","Worker","N"
8,"Tube",11,3.302074148,0.706322233,2,0.216740189943619,"High","Worker","N"
8,"Tube",11,3.446354728,0.687957855,2,0.185333690771725,"High","Worker","N"
8,"Tube",11,3.485704156,0.8033835,2,0.189145938532193,"High","Worker","N"
8,"Tube",11,3.593259915,0.792890975,2,0.176088559613514,"High","Worker","N"
8,"Tube",11,4.12316489,1.403462277,6,0.609489436019064,"High","Worker","Y"
8,"Tube",11,4.258265249,0.687957855,8,0.868992220905008,"High","Worker","N"
8,"Tube",11,4.483867325,0.711567512,8,0.827569576430166,"High","Worker","N"
8,"Tube",11,3.363720929,1.344438135,4,0.445181601153279,"High","Worker","Y"
8,"Tube",11,4.683239072,1.19687778,7,0.739412809027212,"High","Worker","Y"
8,"Tube",12,2.924043495,0.803824095,3,0.300730045047672,"High","Worker","Y"
8,"Tube",12,2.95804465,1.433795227,4,0.402932026335445,"High","Worker","Y"
8,"Tube",12,3.260200154,0.783294842,2,0.229243527067756,"High","Worker","N"
8,"Tube",12,3.411599307,0.74736913,2,0.19583872478615,"High","Worker","N"
8,"Tube",12,4.112779061,0.750577367,8,0.895814537083311,"High","Worker","N"
8,"Tube",12,4.194251347,1.433154349,6,0.625463915028352,"High","Worker","Y"
8,"Tube",12,4.341801386,0.767898383,8,0.846423078830921,"High","Worker","N"
8,"Tube",12,4.576597383,0.912240185,7,0.787691059843004,"High","Worker","Y"
8,"Tube",12,4.627919554,1.135488838,7,0.743422457753021,"High","Worker","Y"
8,"Tube",13,4.174334739,1.43341066,6,0.621202707012468,"High","Worker","Y"
8,"Tube",13,3.445168712,1.389953988,4,0.464385231942028,"High","Worker","Y"
8,"Tube",13,3.008690567,0.777095475,3,0.28169691504928,"High","Worker","Y"
8,"Tube",13,3.111579755,1.34202454,4,0.393215673940537,"High","Worker","Y"
8,"Tube",13,3.399794862,0.769426764,2,0.200071291944862,"High","Worker","N"
8,"Tube",13,4.502172163,0.692101227,8,0.830053053415663,"High","Worker","N"
8,"Tube",13,4.621677531,0.832693635,7,0.806028532482837,"High","Worker","Y"
8,"Tube",13,3.794095092,1.338190184,5,0.537495010330585,"High","Worker","N"
8,"Tube",13,3.916794479,1.399539877,5,0.565112980252773,"High","Worker","N"
8,"Tube",15,3.065242963,1.37241042,4,0.392350648597631,"High","Worker","Y"
8,"Tube",15,2.993823574,1.10024464,3,0.3305558425765,"High","Worker","Y"
8,"Tube",15,3.094196769,0.723845158,3,0.26176631677357,"High","Worker","Y"
8,"Tube",15,3.36378952,0.721914904,2,0.204155034704579,"High","Worker","N"
8,"Tube",15,3.425557641,0.800412534,2,0.198620852802896,"High","Worker","N"
8,"Tube",15,3.451293714,0.689743365,2,0.184325318150966,"High","Worker","N"
8,"Tube",15,3.509201327,1.345386867,5,0.476332738116193,"High","Worker","N"
8,"Tube",15,3.587698956,0.754086444,2,0.168222547134449,"High","Worker","N"
8,"Tube",15,4.659632565,1.304851538,6,0.724091805265993,"High","Worker","Y"
8,"Tube",15,4.294814605,0.714193889,8,0.859527756048646,"High","Worker","N"
8,"Tube",15,3.296873414,0.810706577,2,0.223986552070408,"High","Worker","N"
9,"Tube",3,2.975040258,1.256038647,2,0.164713595281125,"High","Worker","N"
9,"Tube",3,2.246376812,2.775094605,4,0.41244109391233,"High","Worker","Y"
9,"Tube",3,3.879494767,2.534219002,5,0.569064586332471,"High","Worker","N"
9,"Tube",3,3.222624799,2.59057971,5,0.500434470478589,"High","Worker","N"
9,"Tube",3,3.071658615,1.306360709,2,0.15673243077385,"High","Worker","N"
9,"Tube",3,2.747584541,2.60668277,4,0.451071645434279,"High","Worker","Y"
9,"Tube",3,1.826690821,1.877012882,3,0.3116425401237,"High","Worker","Y"
9,"Tube",3,1.850845411,1.552938808,3,0.290733367502854,"High","Worker","Y"
9,"Tube",3,4.422302738,2.773752013,6,0.627826346631453,"High","Worker","Y"
9,"Tube",3,5.27173913,1.346618357,8,0.875787891751726,"High","Worker","N"
9,"Tube",3,2.323536634,1.436527778,2,0.235717549538034,"High","Worker","N"
9,"Tube",3,5.785024155,2.115539452,7,0.800034286623818,"High","Worker","Y"
9,"Tube",3,2.922705314,1.44726248,2,0.177589176113266,"High","Worker","N"
9,"Tube",3,5.483762077,1.34863124,7,0.863200145814849,"High","Worker","Y"
9,"Tube",3,5.117417472,2.677133655,6,0.699698060394604,"High","Worker","Y"
