"","Colony","Nest","Day","ScaledX","ScaledY","Bin","Density"
"106",1,"Tube",6,1.8257932,2.416877104,3,"High"
"107",1,"Tube",5,1.815602837,2.423758865,3,"High"
"108",1,"Tube",4,1.967335693,2.435972295,3,"High"
"109",1,"Tube",5,1.899822695,2.445921986,3,"High"
"110",1,"Tube",13,6.420748976,2.446617408,7,"High"
"111",1,"Tube",6,1.864467987,2.451981966,3,"High"
"112",1,"Tube",6,1.794258263,2.454955714,3,"High"
"113",1,"Tube",12,1.916025959,2.459490741,3,"High"
"114",1,"Tube",11,1.800536378,2.460773628,3,"High"
"115",1,"Tube",11,1.902839581,2.462552814,3,"High"
"116",1,"Tube",13,1.911991218,2.46271692,3,"High"
"117",1,"Tube",6,1.851973248,2.496009857,3,"High"
"118",1,"Tube",11,1.750719166,2.498136537,3,"High"
"119",1,"Tube",8,1.900035765,2.515200286,3,"High"
"120",1,"Tube",6,1.811513498,2.515644447,3,"High"
"121",1,"Tube",13,1.916463304,2.522642881,3,"High"
"122",1,"Tube",5,1.978723404,2.530141844,3,"High"
"123",1,"Tube",7,1.958416185,2.534741052,3,"High"
"124",1,"Tube",6,1.940625207,2.536469607,3,"High"
"125",1,"Tube",4,1.884987496,2.5400832,3,"High"
"126",1,"Tube",11,1.758725503,2.540837004,3,"High"
"127",1,"Tube",9,1.972207175,2.544446702,3,"High"
"128",1,"Tube",5,1.931737589,2.568262411,3,"High"
"129",1,"Tube",4,1.966748084,2.569493649,3,"High"
"130",1,"Tube",13,1.913780052,2.580780007,3,"High"
"131",1,"Tube",8,1.901824034,2.581366237,3,"High"
"132",1,"Tube",6,1.951931161,2.588827918,3,"High"
"133",1,"Tube",5,1.949468085,2.600177305,3,"High"
"134",1,"Tube",6,1.943006347,2.615007967,3,"High"
"135",1,"Tube",5,1.977836879,2.630319149,3,"High"
"136",1,"Tube",8,1.899141631,2.630543634,3,"High"
"137",1,"Tube",9,1.88554269,2.640939118,3,"High"
"138",1,"Tube",6,1.831148088,2.641782407,3,"High"
"139",1,"Tube",4,1.965571101,2.645958697,3,"High"
"140",1,"Tube",7,1.971832445,2.647437636,3,"High"
"141",1,"Tube",11,1.738264863,2.648477766,3,"High"
"142",1,"Tube",9,1.966846485,2.651660497,3,"High"
"143",1,"Tube",6,1.94479131,2.677481662,3,"High"
"144",1,"Tube",5,1.82712766,2.680851064,3,"High"
"145",1,"Tube",10,1.914137656,2.685532783,3,"High"
"146",1,"Tube",11,1.803205157,2.686730268,3,"High"
"147",1,"Tube",4,1.784995147,2.687131914,3,"High"
"148",1,"Tube",8,1.910765379,2.688662375,3,"High"
"149",1,"Tube",12,1.889251518,2.690643413,3,"High"
"150",1,"Tube",13,1.86100943,2.693476591,3,"High"
"151",1,"Tube",11,1.851243183,2.695626199,3,"High"
"152",1,"Tube",12,1.694690581,2.700460708,3,"High"
"153",1,"Tube",7,1.960205019,2.704680345,3,"High"
"154",1,"Tube",4,1.96380651,2.708896387,3,"High"
"155",1,"Tube",13,1.700014311,2.709576103,3,"High"
"156",1,"Tube",5,1.959219858,2.716312057,3,"High"
"157",1,"Tube",10,1.857018849,2.72926437,3,"High"
"158",1,"Tube",8,1.768597997,2.737839771,3,"High"
"159",1,"Tube",6,1.798424366,2.738764787,3,"High"
"160",1,"Tube",12,1.689335693,2.739729888,3,"High"
"161",1,"Tube",4,1.818522388,2.740069662,3,"High"
"162",1,"Tube",11,1.636851253,2.740995445,3,"High"
"163",1,"Tube",11,1.675993348,2.746333004,3,"High"
"164",1,"Tube",9,1.973100623,2.746366017,3,"High"
"165",1,"Tube",13,6.445792661,2.747141631,7,"High"
"166",1,"Tube",8,1.725679542,2.748569385,3,"High"
"167",1,"Tube",8,1.702432046,2.749463519,3,"High"
"168",1,"Tube",5,1.769503546,2.750886525,3,"High"
"169",1,"Tube",8,1.918812589,2.754828326,3,"High"
"170",1,"Tube",9,1.848017861,2.756193948,3,"High"
"171",1,"Tube",4,1.769701431,2.758304952,3,"High"
"172",1,"Tube",12,1.930305661,2.758471997,3,"High"
"173",1,"Tube",12,6.444476386,2.761149441,7,"High"
"174",1,"Tube",11,1.902839581,2.762345679,3,"High"
"175",1,"Tube",13,1.918252139,2.762346725,3,"High"
