"Colony","Nest","Day","ScaledX","ScaledY","Bin","ScaledDist","Density","Corner"
9,"Tube",7,1.913430421,2.175701861,3,0.337252905997523,"High","Y"
9,"Tube",13,1.909330324,2.176448457,3,0.337424588688143,"High","Y"
9,"Tube",7,5.492178398,2.179747168,7,0.777312678075621,"High","Y"
9,"Tube",10,2.055267703,2.181923575,3,0.336273694756034,"High","Y"
9,"Tube",5,5.493972091,2.184223664,7,0.776928860366477,"High","Y"
9,"Tube",7,5.528586165,2.185139563,7,0.778193639612377,"High","Y"
9,"Tube",6,1.975993827,2.18587037,3,0.337189289771426,"High","Y"
9,"Tube",8,1.930041152,2.186213992,3,0.337978079599573,"High","Y"
9,"Tube",5,5.558176101,2.186845519,7,0.779427324855684,"High","Y"
9,"Tube",5,1.886792453,2.188154481,3,0.339183077910823,"High","Y"
9,"Tube",8,1.894032922,2.188271605,3,0.339007150943693,"High","Y"
9,"Tube",12,1.958525346,2.188940092,3,0.337755373873687,"High","Y"
9,"Tube",10,5.697322971,2.190198618,7,0.787966712974789,"High","Y"
9,"Tube",7,5.577129854,2.190533981,7,0.780093040274793,"High","Y"
9,"Tube",10,2.016407599,2.191278066,3,0.337373314592835,"High","Y"
9,"Tube",7,2.036138754,2.197275485,3,0.337913474493318,"High","Y"
9,"Tube",6,5.639917695,2.200960905,7,0.783066446086361,"High","Y"
9,"Tube",6,1.86076749,2.202331276,3,0.341349856620967,"High","Y"
9,"Tube",6,5.569958848,2.203703704,7,0.778519455523112,"High","Y"
9,"Tube",9,1.870629371,2.206682207,3,0.341504520984438,"High","Y"
9,"Tube",7,5.500269013,2.20806432,7,0.774810917798435,"High","Y"
9,"Tube",5,1.842242531,2.211739387,3,0.342865221703463,"High","Y"
9,"Tube",5,5.556865173,2.211739387,7,0.777085424129244,"High","Y"
9,"Tube",4,1.827586207,2.212643678,3,0.343436545149826,"High","Y"
9,"Tube",10,2.043754318,2.212867012,3,0.339534105804326,"High","Y"
9,"Tube",8,1.95781893,2.212962963,3,0.340263925326629,"High","Y"
9,"Tube",10,2.102763385,2.215744819,3,0.340011441335037,"High","Y"
9,"Tube",12,5.535714286,2.215821813,7,0.775627465734209,"High","Y"
9,"Tube",6,5.609738683,2.216049383,7,0.779840280249297,"High","Y"
9,"Tube",10,2.005613126,2.218624784,3,0.340315099220783,"High","Y"
9,"Tube",5,1.952305425,2.222222877,3,0.341311157783044,"High","Y"
9,"Tube",9,5.497280497,2.224164724,7,0.77312395533165,"High","Y"
9,"Tube",10,1.859527202,2.228698187,3,0.344047559207673,"High","Y"
9,"Tube",13,5.519187359,2.229119639,7,0.773593650432281,"High","Y"
9,"Tube",5,5.530660377,2.230084513,7,0.774054612185677,"High","Y"
9,"Tube",13,1.950714823,2.232881866,3,0.342443672050297,"High","Y"
9,"Tube",7,5.525889968,2.235032362,7,0.773360206109418,"High","Y"
9,"Tube",6,5.606995885,2.243483539,7,0.777419929648991,"High","Y"
9,"Tube",6,1.954047325,2.248971193,3,0.344065834978216,"High","Y"
9,"Tube",6,1.99382716,2.250343621,3,0.343735580647061,"High","Y"
9,"Tube",5,5.537211085,2.251047563,7,0.772479839320919,"High","Y"
9,"Tube",5,1.916928066,2.252358491,3,0.345064169878904,"High","Y"
9,"Tube",5,5.52672956,2.253669418,7,0.771685031426227,"High","Y"
9,"Tube",5,1.962788915,2.254978381,3,0.344567914617439,"High","Y"
9,"Tube",7,5.590614887,2.2552589,7,0.775366824932325,"High","Y"
9,"Tube",6,1.97050823,2.257201646,3,0.344700552408657,"High","Y"
9,"Tube",6,5.575446502,2.257201646,7,0.774214816416792,"High","Y"
9,"Tube",8,5.431069959,2.262345679,7,0.767238937128925,"High","Y"
9,"Tube",4,1.896551724,2.262452107,3,0.346537001797187,"High","Y"
9,"Tube",6,5.626199588,2.264059671,7,0.777192559965743,"High","Y"
9,"Tube",7,1.94714199,2.264698625,3,0.34580591037947,"High","Y"
9,"Tube",7,5.573084547,2.266045712,7,0.773328804327605,"High","Y"
9,"Tube",9,1.897824398,2.267871018,3,0.347064862680362,"High","Y"
9,"Tube",10,5.724309154,2.267918826,7,0.784834398531973,"High","Y"
9,"Tube",6,1.977366255,2.268174897,3,0.345766313026367,"High","Y"
9,"Tube",5,1.888103381,2.272012579,3,0.347711588798807,"High","Y"
9,"Tube",6,5.55487037,2.272290123,7,0.771648884303017,"High","Y"
9,"Tube",5,1.940512972,2.275943396,3,0.347078991341749,"High","Y"
9,"Tube",4,1.862068966,2.277777778,3,0.348952145198698,"High","Y"
9,"Tube",4,1.892720307,2.277777778,3,0.348196421167579,"High","Y"
9,"Tube",6,2.000685185,2.277777778,3,0.346552450057662,"High","Y"
9,"Tube",6,1.945816872,2.279150206,3,0.34732856780084,"High","Y"
9,"Tube",4,1.936781609,2.279693487,3,0.347529381042868,"High","Y"
9,"Tube",6,5.5781893,2.288751029,7,0.771842964665203,"High","Y"
9,"Tube",4,1.85440613,2.291187739,3,0.350520645037454,"High","Y"
9,"Tube",7,5.560948625,2.293015777,7,0.770322311288546,"High","Y"
9,"Tube",8,5.487654321,2.294238683,7,0.76599068625675,"High","Y"
9,"Tube",5,5.590933569,2.294286557,7,0.772329175541453,"High","Y"
9,"Tube",8,1.905349794,2.29526749,3,0.349723265695195,"High","Y"
9,"Tube",5,1.940512972,2.295597484,3,0.349120417511545,"High","Y"
9,"Tube",5,1.889412343,2.295597484,3,0.3500999759061,"High","Y"
9,"Tube",6,2.013030864,2.296981481,3,0.348483559372848,"High","Y"
9,"Tube",7,1.897249191,2.297061084,3,0.350077846855096,"High","Y"
9,"Tube",12,1.904761905,2.298387097,3,0.350056847918313,"High","Y"
9,"Tube",9,1.824980575,2.298951049,3,0.352155330140242,"High","Y"
9,"Tube",3,1.930654058,2.299054374,3,0.349640724522189,"High","Y"
9,"Tube",5,1.85927673,2.302148192,3,0.351504593802196,"High","Y"
9,"Tube",7,5.613537621,2.303802589,7,0.773355133496732,"High","Y"
9,"Tube",5,5.52934945,2.307389937,7,0.767088461285733,"High","Y"
9,"Tube",6,5.596022634,2.30932716,7,0.771603739388076,"High","Y"
9,"Tube",6,1.941701646,2.310699588,3,0.350671593498457,"High","Y"
9,"Tube",5,1.95754717,2.313940645,3,0.350783983536277,"High","Y"
9,"Tube",5,1.923480739,2.313940645,3,0.351307895452004,"High","Y"
9,"Tube",9,5.536130536,2.314491064,7,0.766926730340567,"High","Y"
9,"Tube",6,1.958162551,2.314814815,3,0.350867089840815,"High","Y"
9,"Tube",7,1.924217233,2.317287621,3,0.351641765059592,"High","Y"
9,"Tube",4,1.95210728,2.318007663,3,0.351281004984223,"High","Y"
9,"Tube",10,1.97970639,2.31865285,3,0.351019041228511,"High","Y"
9,"Tube",6,1.918380658,2.320302469,3,0.352057899881827,"High","Y"
9,"Tube",4,1.911877395,2.323754789,3,0.352535487593963,"High","Y"
9,"Tube",12,5.556835637,2.325268817,7,0.76749877429831,"High","Y"
9,"Tube",9,1.784188034,2.33003108,3,0.35658436130004,"High","Y"
9,"Tube",7,1.940398463,2.330770631,3,0.352778441065383,"High","Y"
9,"Tube",9,5.442890443,2.331973582,7,0.760500702239349,"High","Y"
9,"Tube",12,1.879800307,2.332949309,3,0.354150569581848,"High","Y"
9,"Tube",8,5.445473251,2.338477366,7,0.759951259705784,"High","Y"
9,"Tube",12,1.891321045,2.3406298,3,0.35468760645479,"High","Y"
9,"Tube",12,1.906682028,2.3406298,3,0.35437838317149,"High","Y"
9,"Tube",6,1.951302469,2.340878601,3,0.353675094361264,"High","Y"
9,"Tube",12,1.866359447,2.342549923,3,0.355448815367716,"High","Y"
9,"Tube",6,5.591907407,2.344993827,7,0.768833214712048,"High","Y"
9,"Tube",4,5.555555556,2.346743295,7,0.765812138887483,"High","Y"
9,"Tube",3,1.8892829,2.350275808,3,0.355723629405237,"High","Y"
9,"Tube",8,5.529835391,2.356995885,7,0.76312862714277,"High","Y"
9,"Tube",12,1.891321045,2.357910906,3,0.356467434029836,"High","Y"
9,"Tube",6,5.650890947,2.360082305,7,0.773127124013335,"High","Y"
9,"Tube",13,1.941309255,2.364559819,3,0.356280859786323,"High","Y"
9,"Tube",12,1.904761905,2.365591398,3,0.356994744127215,"High","Y"
9,"Tube",12,1.977726575,2.365591398,3,0.355949240649064,"High","Y"
9,"Tube",10,2.013529793,2.378382988,3,0.357023551816033,"High","Y"
9,"Tube",8,5.462962963,2.378600823,7,0.756974071548581,"High","Y"
9,"Tube",8,5.399176955,2.378600823,7,0.754623050543165,"High","Y"
9,"Tube",8,1.903292181,2.380658436,3,0.358580215765922,"High","Y"
9,"Tube",13,1.871708051,2.383370956,3,0.359508269865707,"High","Y"
9,"Tube",4,1.936781609,2.392720307,3,0.359277414920831,"High","Y"
9,"Tube",6,1.995199588,2.393004115,3,0.358671460449759,"High","Y"
9,"Tube",7,1.968715615,2.39549555,3,0.35916849966297,"High","Y"
9,"Tube",6,1.841563786,2.397119342,3,0.361636147161265,"High","Y"
9,"Tube",13,1.881113619,2.398419865,3,0.360852417169284,"High","Y"
9,"Tube",10,1.932210708,2.400690846,3,0.360173748213578,"High","Y"
9,"Tube",10,5.634715026,2.401770294,7,0.769661957888038,"High","Y"
9,"Tube",8,5.399176955,2.404320988,7,0.751954061994076,"High","Y"
9,"Tube",12,2.04109063,2.405913978,3,0.359822571785886,"High","Y"
9,"Tube",10,5.663860104,2.409326425,7,0.772221338623849,"High","Y"
9,"Tube",13,5.560571859,2.409706546,7,0.762297959100949,"High","Y"
9,"Tube",4,1.955938697,2.409961686,3,0.360823144966398,"High","Y"
9,"Tube",7,1.925566343,2.410329693,3,0.361276760202817,"High","Y"
9,"Tube",5,1.873689072,2.416141903,3,0.362833554222194,"High","Y"
9,"Tube",12,5.541474654,2.419354839,7,0.760052035987048,"High","Y"
9,"Tube",8,5.438271605,2.423868313,7,0.751569408556321,"High","Y"
9,"Tube",7,1.933656958,2.42785801,3,0.362980189148817,"High","Y"
9,"Tube",5,5.455974843,2.427934355,7,0.752379534399107,"High","Y"
9,"Tube",13,5.57185854,2.428517682,7,0.762483509485568,"High","Y"
9,"Tube",4,1.917624521,2.432950192,3,0.36375199015711,"High","Y"
9,"Tube",7,1.951187298,2.434601537,3,0.363452507697024,"High","Y"
9,"Tube",7,5.573084547,2.435948625,7,0.762305992364473,"High","Y"
9,"Tube",12,2.012288786,2.436635945,3,0.363144343236469,"High","Y"
9,"Tube",12,1.839477727,2.436635945,3,0.3657215024987,"High","Y"
9,"Tube",10,5.626079447,2.437392055,7,0.767525931466684,"High","Y"
9,"Tube",13,5.509781791,2.439804364,7,0.756096035203706,"High","Y"
9,"Tube",10,1.889032815,2.441709845,3,0.36516066667146,"High","Y"
9,"Tube",4,1.835249042,2.442528736,3,0.366428034408624,"High","Y"
9,"Tube",13,1.933784801,2.445447705,3,0.364810147645771,"High","Y"
9,"Tube",10,5.672495682,2.446027634,7,0.772018707329202,"High","Y"
9,"Tube",9,1.911421911,2.449494949,3,0.365570287070235,"High","Y"
9,"Tube",12,1.931643625,2.450076805,3,0.365322282310589,"High","Y"
9,"Tube",3,1.873522459,2.452718676,3,0.366603780801393,"High","Y"
9,"Tube",5,1.933962264,2.454141116,3,0.365713258358555,"High","Y"
9,"Tube",12,2.019969278,2.455837174,3,0.365126139020683,"High","Y"
9,"Tube",12,1.841397849,2.455837174,3,0.367638172042843,"High","Y"
9,"Tube",12,5.541474654,2.455837174,7,0.758466978938636,"High","Y"
9,"Tube",7,1.967368528,2.457524272,3,0.365669638225767,"High","Y"
9,"Tube",10,5.678972366,2.464378238,7,0.772328086520066,"High","Y"
9,"Tube",12,1.85483871,2.467357911,3,0.368509333185068,"High","Y"
9,"Tube",10,5.647668394,2.468696028,7,0.76900795981371,"High","Y"
9,"Tube",12,5.524193548,2.471198157,7,0.756253109651043,"High","Y"
9,"Tube",7,1.94714199,2.473705502,3,0.367583423830225,"High","Y"
9,"Tube",6,5.583676955,2.475308642,7,0.76226080533549,"High","Y"
9,"Tube",8,5.470164609,2.477366255,7,0.750649010606214,"High","Y"
9,"Tube",12,1.885560676,2.478878648,3,0.369068645336771,"High","Y"
9,"Tube",12,1.964285714,2.478878648,3,0.367934358025206,"High","Y"
9,"Tube",3,1.968085106,2.480299448,3,0.368045527192734,"High","Y"
9,"Tube",13,5.581264108,2.483069977,7,0.76188283255262,"High","Y"
9,"Tube",5,1.994235456,2.48427673,3,0.368248400967577,"High","Y"
9,"Tube",12,5.587557604,2.48655914,7,0.76249165852815,"High","Y"
9,"Tube",10,5.67357513,2.487046632,7,0.771481787034569,"High","Y"
9,"Tube",12,5.552995392,2.488479263,7,0.758862673966864,"High","Y"
9,"Tube",13,1.903686983,2.488713318,3,0.369768072152238,"High","Y"
9,"Tube",9,5.47979798,2.49028749,7,0.751242780580399,"High","Y"
9,"Tube",12,1.897081413,2.490399386,3,0.370054585347403,"High","Y"
9,"Tube",13,1.890519187,2.492475546,3,0.370384984824955,"High","Y"
9,"Tube",6,1.919753086,2.493141975,3,0.369976619787968,"High","Y"
9,"Tube",6,1.93758642,2.494512346,3,0.369873399460368,"High","Y"
9,"Tube",12,5.547235023,2.496159754,6,0.744263093374224,"High","Y"
9,"Tube",7,1.891854773,2.496628236,3,0.37079131458818,"High","Y"
9,"Tube",10,2.016407599,2.497122193,3,0.369475864960558,"High","Y"
9,"Tube",10,5.702720207,2.498920553,6,0.760603094929867,"High","Y"
9,"Tube",10,5.725388601,2.504317789,6,0.762987194584304,"High","Y"
9,"Tube",10,4.603842832,2.507556131,6,0.645132017257346,"High","Y"
9,"Tube",12,5.595238095,2.507680492,6,0.749312011134045,"High","Y"
9,"Tube",5,1.840933569,2.507861635,3,0.372979751046365,"High","Y"
9,"Tube",10,4.642702936,2.508635579,6,0.649216409296301,"High","Y"
9,"Tube",13,1.971407073,2.509405568,3,0.371061161896971,"High","Y"
9,"Tube",9,4.479409479,2.50971251,6,0.632057999046988,"High","Y"
9,"Tube",13,1.943190369,2.511286682,3,0.37155426304867,"High","Y"
9,"Tube",9,4.503690754,2.514568765,6,0.634614358700109,"High","Y"
9,"Tube",10,4.941709845,2.51619171,6,0.680643537082915,"High","Y"
9,"Tube",9,4.438616939,2.516511267,6,0.62777865419213,"High","Y"
9,"Tube",12,5.524193548,2.517281106,6,0.741853170338717,"High","Y"
9,"Tube",7,1.862190534,2.520900081,3,0.373863554088484,"High","Y"
9,"Tube",12,5.568356375,2.521121352,6,0.746497393029105,"High","Y"
9,"Tube",7,5.648598301,2.522249191,6,0.754930443438203,"High","Y"
9,"Tube",12,5.508832565,2.524961598,6,0.740246508262256,"High","Y"
9,"Tube",9,4.522144522,2.526223776,6,0.636569045654593,"High","Y"
9,"Tube",13,1.965763732,2.526335591,4,0.372700017128559,"High","Y"
9,"Tube",5,4.55319772,2.528826651,6,0.639836147190565,"High","Y"
9,"Tube",12,5.595238095,2.530721966,6,0.749332692406452,"High","Y"
9,"Tube",9,1.941530692,2.532051282,4,0.373500374433671,"High","Y"
9,"Tube",7,1.909385113,2.533036003,4,0.373964967970118,"High","Y"
9,"Tube",10,4.630829016,2.533462867,6,0.648001067481877,"High","Y"
9,"Tube",9,4.454156954,2.533993784,6,0.629439257820489,"High","Y"
9,"Tube",12,1.86827957,2.536482335,4,0.374940873024038,"High","Y"
9,"Tube",9,4.418220668,2.536907537,6,0.625669508361298,"High","Y"
9,"Tube",7,1.883764159,2.537081311,4,0.374750528790017,"High","Y"
9,"Tube",9,4.538655789,2.537878788,6,0.638325102540213,"High","Y"
9,"Tube",10,5.621761658,2.543177893,6,0.752137328054271,"High","Y"
9,"Tube",10,4.348013817,2.54425734,5,0.618310560867345,"High","N"
9,"Tube",7,1.94444377,2.546521036,4,0.374987663422577,"High","Y"
9,"Tube",9,4.488150738,2.547591298,6,0.633041180050658,"High","Y"
9,"Tube",9,5.480769231,2.548562549,6,0.737332112963115,"High","Y"
9,"Tube",13,5.494732882,2.550790068,6,0.738803396802802,"High","Y"
9,"Tube",9,3.795648796,2.555361305,5,0.56032686176226,"High","N"
9,"Tube",4,1.747126437,2.557471264,4,0.379864873649831,"High","Y"
9,"Tube",9,4.527000777,2.558275058,6,0.637151493456785,"High","Y"
9,"Tube",10,4.200129534,2.558290155,5,0.602817225201862,"High","N"
9,"Tube",12,3.431259601,2.55952381,5,0.5220903933329,"High","N"
9,"Tube",8,4.480452675,2.559670782,6,0.632266068491354,"High","Y"
9,"Tube",4,4.438697318,2.560024904,6,0.627881126970736,"High","Y"
9,"Tube",10,4.62111399,2.56044905,6,0.647044021120796,"High","Y"
9,"Tube",10,2.004894214,2.561167962,4,0.376164480235484,"High","Y"
9,"Tube",12,2.048771121,2.563364055,4,0.382881281959195,"High","Y"
9,"Tube",8,1.998971193,2.563786008,4,0.376457764277382,"High","Y"
9,"Tube",12,5.514592934,2.565284178,6,0.740920370279897,"High","Y"
9,"Tube",10,5.366293178,2.565485751,6,0.725340530731988,"High","Y"
9,"Tube",13,1.963882619,2.565838977,4,0.376855210152548,"High","Y"
9,"Tube",7,5.059330502,2.566074029,6,0.693093970920162,"High","Y"
9,"Tube",3,3.181639086,2.568951931,5,0.495964340007839,"High","N"
9,"Tube",9,4.368686869,2.568958819,5,0.620557723612819,"High","N"
9,"Tube",9,1.977466977,2.56993007,4,0.377199155221239,"High","Y"
9,"Tube",10,3.881692573,2.570164076,5,0.569424909660865,"High","N"
9,"Tube",10,4.575777202,2.570164076,6,0.642312312476724,"High","Y"
9,"Tube",7,5.03236246,2.571466424,6,0.690276038729829,"High","Y"
9,"Tube",9,4.552253302,2.571872572,6,0.63984740839949,"High","Y"
9,"Tube",10,5.37636658,2.574842401,6,0.726422750305506,"High","Y"
9,"Tube",12,2.016129032,2.574884793,4,0.377580992262327,"High","Y"
9,"Tube",9,4.507575758,2.577700078,6,0.635176278018864,"High","Y"
9,"Tube",5,4.992138365,2.578616352,6,0.686072557974266,"High","Y"
9,"Tube",9,5.307886558,2.578671329,6,0.719239682467493,"High","Y"
9,"Tube",3,4.544917258,2.578802206,6,0.639101982831288,"High","Y"
9,"Tube",5,1.958858097,2.57992728,4,0.378368336807138,"High","Y"
9,"Tube",5,5.541141903,2.57992728,6,0.743746384681545,"High","Y"
9,"Tube",10,2.042314335,2.581319085,4,0.384630766828326,"High","Y"
9,"Tube",9,1.885198135,2.581585082,4,0.379356987816774,"High","Y"
9,"Tube",13,4.544770504,2.582768999,6,0.639101825554548,"High","Y"
9,"Tube",7,2.001078074,2.584277913,4,0.378603309484798,"High","Y"
9,"Tube",7,5.238673139,2.584277913,6,0.711986131899455,"High","Y"
9,"Tube",8,4.942386831,2.58436214,6,0.680866033877471,"High","Y"
9,"Tube",13,1.873589165,2.584650113,4,0.379852887494541,"High","Y"
9,"Tube",9,4.262820513,2.586441336,5,0.60951266742985,"High","N"
9,"Tube",5,2.264150943,2.587788915,4,0.401380847873613,"High","Y"
9,"Tube",12,4.598694316,2.588325653,6,0.644786596125201,"High","Y"
9,"Tube",9,1.917249417,2.588383838,4,0.379646154432833,"High","Y"
9,"Tube",9,4.535742036,2.588383838,6,0.63817652061036,"High","Y"
9,"Tube",5,4.000261399,2.588443396,5,0.581961792130361,"High","N"
9,"Tube",3,5.537825059,2.588652482,6,0.743422920852236,"High","Y"
9,"Tube",9,4.975718726,2.59032634,6,0.684387864598529,"High","Y"
9,"Tube",4,3.831417625,2.591954023,5,0.564264239477859,"High","N"
9,"Tube",9,4.145299145,2.592268842,5,0.597204386653492,"High","N"
9,"Tube",3,3.743104807,2.592592593,5,0.555003838072971,"High","N"
9,"Tube",4,4.594507663,2.593231801,6,0.644367475364514,"High","Y"
9,"Tube",8,4.226337449,2.593621399,5,0.605717313302591,"High","N"
9,"Tube",5,4.441823899,2.593685142,6,0.628338748478924,"High","Y"
9,"Tube",7,5.401834547,2.593715615,6,0.72915439190134,"High","Y"
9,"Tube",10,5.035621762,2.593911917,6,0.690692134180869,"High","Y"
9,"Tube",5,2.498689072,2.594339623,4,0.425141088290338,"High","Y"
9,"Tube",10,4.631908463,2.594991364,6,0.648302053161262,"High","Y"
9,"Tube",9,4.428904429,2.595182595,6,0.626989312803887,"High","Y"
9,"Tube",5,2.047955975,2.59565055,4,0.386201696875597,"High","Y"
9,"Tube",10,4.659974093,2.596070812,6,0.651253535042875,"High","Y"
9,"Tube",7,4.521980178,2.596413835,6,0.636766577749402,"High","Y"
9,"Tube",10,5.329591969,2.596431347,6,0.721575650571447,"High","Y"
9,"Tube",10,5.46919905,2.597150259,6,0.736241301471709,"High","Y"
9,"Tube",6,2.217421811,2.597393004,4,0.397440207681191,"High","Y"
9,"Tube",4,4.287356322,2.597701149,5,0.612142739010034,"High","N"
9,"Tube",13,2.093679458,2.597817908,4,0.388016948370086,"High","Y"
9,"Tube",9,5.307886558,2.599067599,6,0.71930514585081,"High","Y"
9,"Tube",7,4.187566748,2.599110032,5,0.601676528874063,"High","N"
9,"Tube",8,2.091563786,2.599794239,4,0.388091235414137,"High","Y"
9,"Tube",12,5.447388633,2.59984639,6,0.73395957203964,"High","Y"
9,"Tube",9,5.2000777,2.60003885,6,0.707986127044291,"High","Y"
9,"Tube",10,5.172711572,2.600388601,6,0.705113416300829,"High","Y"
9,"Tube",7,5.490831311,2.600459142,6,0.738524487062068,"High","Y"
9,"Tube",3,2.498029945,2.600472813,4,0.425219806714457,"High","Y"
9,"Tube",3,3.384554768,2.600472813,5,0.517478376299452,"High","N"
9,"Tube",10,5.491509067,2.600749136,6,0.738596657371649,"High","Y"
9,"Tube",12,2.064132104,2.601766513,4,0.387192856221368,"High","Y"
9,"Tube",5,3.643867925,2.602855739,5,0.544668463455782,"High","N"
9,"Tube",4,1.982758621,2.603448276,4,0.380689527175382,"High","Y"
9,"Tube",10,2.083333333,2.603626943,4,0.388070521077064,"High","Y"
9,"Tube",12,4.364439324,2.603686636,5,0.620264123747759,"High","N"
9,"Tube",3,1.826241135,2.604412924,4,0.382748310640335,"High","Y"
9,"Tube",7,5.449029126,2.60450445,6,0.734148110838586,"High","Y"
9,"Tube",5,2.393867925,2.604821148,4,0.414794046084704,"High","Y"
9,"Tube",9,2.019230769,2.604895105,4,0.380729952221357,"High","Y"
9,"Tube",9,4.549339549,2.604895105,6,0.639678588675976,"High","Y"
9,"Tube",10,2.97423791,2.605066926,4,0.474627166214977,"High","Y"
9,"Tube",7,4.962243123,2.605177994,6,0.683030616527484,"High","Y"
9,"Tube",9,4.518259518,2.606837607,6,0.636425623186913,"High","Y"
9,"Tube",13,4.273890143,2.607223476,5,0.610779967442782,"High","N"
9,"Tube",4,4.250957854,2.609195402,5,0.60838462995016,"High","N"
9,"Tube",12,2.087173579,2.609447005,4,0.388794202337136,"High","Y"
9,"Tube",7,5.184735032,2.609896845,6,0.706412977942175,"High","Y"
9,"Tube",7,5.253505259,2.609896845,6,0.713634563668977,"High","Y"
9,"Tube",5,4.614779874,2.610062893,6,0.646573274988031,"High","Y"
9,"Tube",5,5.065512972,2.610062893,6,0.693894683651923,"High","Y"
9,"Tube",3,2.009456265,2.610323089,4,0.381317179983972,"High","Y"
9,"Tube",3,3.47320725,2.610323089,5,0.526848344065651,"High","N"
9,"Tube",3,4.3321513,2.610323089,5,0.616911067465463,"High","N"
9,"Tube",9,5.214646465,2.610722611,6,0.709557271808422,"High","Y"
9,"Tube",10,4.68156304,2.611183074,6,0.653589138626058,"High","Y"
9,"Tube",7,5.210355987,2.611245955,6,0.709108846132591,"High","Y"
9,"Tube",7,5.249459951,2.612595065,6,0.71322054390751,"High","Y"
9,"Tube",10,5.273100173,2.613341969,6,0.715705985489842,"High","Y"
9,"Tube",6,2.01577572,2.613853909,4,0.381676200337333,"High","Y"
9,"Tube",5,2.294286557,2.613993711,4,0.405401165531733,"High","Y"
9,"Tube",5,4.880764544,2.613993711,6,0.674514539106317,"High","Y"
9,"Tube",8,5.128600823,2.614197531,6,0.700536454102355,"High","Y"
9,"Tube",10,4.360967185,2.614421416,5,0.619957875428413,"High","N"
9,"Tube",12,4.460445469,2.615207373,6,0.630401388439514,"High","Y"
9,"Tube",10,5.140328152,2.615500864,6,0.701773379138294,"High","Y"
9,"Tube",9,3.74028749,2.615578866,5,0.554870998054188,"High","N"
9,"Tube",3,2.342395587,2.616233255,4,0.41012005801351,"High","Y"
9,"Tube",3,3.406225374,2.616233255,5,0.519891618467115,"High","N"
9,"Tube",3,4.676910954,2.616233255,6,0.6531258312247,"High","Y"
9,"Tube",9,5.396270396,2.616550117,6,0.728652907160449,"High","Y"
9,"Tube",13,2.091798345,2.616629044,4,0.389683364384599,"High","Y"
9,"Tube",13,4.381113619,2.616629044,5,0.622084438457216,"High","N"
9,"Tube",4,1.946360153,2.616858238,4,0.382336794028943,"High","Y"
9,"Tube",4,5.481480843,2.616858238,6,0.737602254180891,"High","Y"
9,"Tube",12,1.841397849,2.617127496,4,0.383770990734821,"High","Y"
9,"Tube",8,2.055555556,2.617283951,4,0.388576140741003,"High","Y"
9,"Tube",8,3.596707819,2.617283951,5,0.53984250599037,"High","N"
9,"Tube",10,2.008490933,2.618020294,4,0.38212803339569,"High","Y"
9,"Tube",8,4.929012346,2.618312757,6,0.67959984353248,"High","Y"
9,"Tube",9,2.159090909,2.618492618,4,0.393939022386071,"High","Y"
9,"Tube",9,5.19036519,2.619463869,6,0.70704424166897,"High","Y"
9,"Tube",7,5.013485032,2.620010113,6,0.688475937219013,"High","Y"
9,"Tube",13,5.248306998,2.620391272,6,0.7131319826274,"High","Y"
9,"Tube",5,2.471173349,2.620544418,4,0.423042920707264,"High","Y"
9,"Tube",5,4.982965802,2.620544418,6,0.685274422471749,"High","Y"
9,"Tube",12,2.524961598,2.620967742,4,0.428493101814268,"High","Y"
9,"Tube",6,4.147462963,2.621399177,5,0.597602073286022,"High","N"
9,"Tube",10,1.948041883,2.621617012,4,0.382821450729143,"High","Y"
9,"Tube",5,2.412211085,2.621855346,4,0.417190807225565,"High","Y"
9,"Tube",5,5.001310928,2.621855346,6,0.687206472072215,"High","Y"
9,"Tube",6,2.549382716,2.622084362,4,0.431004979533947,"High","Y"
9,"Tube",13,4.014296464,2.622272385,5,0.583643517721987,"High","N"
9,"Tube",9,3.804390054,2.622377622,5,0.561641819038553,"High","N"
9,"Tube",9,4.503690754,2.622377622,6,0.634979412085586,"High","Y"
9,"Tube",8,5.398148148,2.622427984,6,0.728874059400462,"High","Y"
9,"Tube",6,3.69067284,2.622771605,5,0.549731154453352,"High","N"
9,"Tube",5,3.045729167,2.623166274,4,0.482320657420395,"High","Y"
9,"Tube",9,5.355477855,2.623348873,6,0.724397479624132,"High","Y"
9,"Tube",3,4.789204098,2.624113475,6,0.66495258558277,"High","Y"
9,"Tube",13,5.124153499,2.624153499,6,0.700113568622351,"High","Y"
9,"Tube",9,2.033799534,2.624320124,4,0.389088935548734,"High","Y"
9,"Tube",5,4.756289308,2.625786164,6,0.6615066815334,"High","Y"
9,"Tube",3,2.360126084,2.62608353,4,0.412237626989787,"High","Y"
9,"Tube",3,4.889676911,2.62608353,6,0.675508502328911,"High","Y"
9,"Tube",9,1.877428127,2.626262626,4,0.384120162360945,"High","Y"
9,"Tube",4,2.423371648,2.626436782,4,0.418456874997864,"High","Y"
9,"Tube",4,4.289272031,2.626436782,5,0.612508512472772,"High","N"
9,"Tube",8,2.147119342,2.62654321,4,0.393720928104987,"High","Y"
9,"Tube",8,4.170781893,2.62654321,5,0.600081923179279,"High","N"
9,"Tube",7,3.59358212,2.626753641,5,0.539599743781634,"High","N"
9,"Tube",9,2.474747475,2.627233877,4,0.423607921866335,"High","Y"
9,"Tube",10,5.09283247,2.628454231,6,0.696845630829518,"High","Y"
9,"Tube",9,5.208818959,2.629176379,6,0.709025338706597,"High","Y"
